© 2000-2023 QIAGEN. All rights reserved.

Upstream Regulators	WT.Adult.CtrlRescue.vs.WT.Adult.Alone.sig2 - 2023-02-07 03:42 PM	HD.Neonatal.Rescue.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.Alone.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Alone.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Neonatal.CtrlRescue.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Rescue.vs.WT.Adult.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.CtrlRescue.vs.WT.Neonatal.CtrlRescue.sig - 2022-12-10 05:35 PM	WT.Adult.Rescue.vs.HD.Neonatal.Rescue.sig - 2022-12-10 05:35 PM
UCHL1	1.0905816576526672	0.36148815194440836	0.0	0.0	1.3704827251411245	1.0657546533671203	0.0	0.0
TFEB	0.0	0.8554926889912267	0.5335282153076921	0.0	0.0	1.2068065910551988	0.0	1.291086796029973
pitavastatin	0.0	0.0	0.0	0.0	0.0	1.2068065910551988	1.6915071437246603	0.983118296971244
terpenoid	1.8745966841739785	0.0	0.0	0.903929106282843	0.0	0.0	0.0	1.101600851599109
GYKI 52466	0.0	0.0	0.0	0.0	0.0	1.7629224657191143	1.0154986124561618	1.101600851599109
DPH1	0.0	0.0	0.0	0.0	0.0	1.7629224657191143	1.0154986124561618	1.101600851599109
BCAT1	0.0	0.0	0.0	0.0	0.0	1.7629224657191143	1.0154986124561618	1.101600851599109
PI3K (complex)	0.0	0.0	0.0	0.0	0.0	1.199300702173311	1.3242947462647154	1.3557947072480405
PDS5B	0.0	0.0	0.0	0.0	0.0	1.5348031323110602	2.34304945565803	0.0
HBEGF	0.0	0.0	0.0	1.8483783693684266	0.0	0.8939715955623388	1.1265555383945483	0.0
lithium chloride	0.0	0.0	0.520283079938907	0.0	0.8145687252069151	0.8996318119581647	1.6343278367752736	0.0
ANTXR2	0.0	0.7007413882974529	0.0	0.0	0.0	1.8589270498352333	0.0	1.3076462761070504
deoxycholate	0.0	0.0	0.0	0.9130951902062338	1.0169691970629429	1.926228347963986	0.0	0.0
thymidine phosphorylase	0.8346768757820836	0.0	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
RIPK1	0.0	0.0	0.0	1.705416831184628	0.0	0.0	1.037944928293566	1.101600851599109
CSF3	0.0	0.0	0.0	1.084871218935894	0.7734977429409174	1.986564232664003	0.0	0.0
PTCH1	0.0	0.0	0.0	0.0	0.8620081843776887	1.4531568352927287	1.5283540203505546	0.0
GNAQ	0.0	0.0	0.0	1.483309674600012	2.359756925663395	0.0	0.0	0.0
Endothelin	0.0	0.0	0.0	1.3855732075259233	0.0	0.8939715955623388	1.5618915804479532	0.0
hexamethylene bisacetamide	0.0	1.3156599796622541	1.2504093500373545	0.0	0.0	0.0	1.2641095377544413	0.0
TCOF1	0.7932633752173424	0.0	1.2088030849993	0.0	0.0	1.826984256696081	0.0	0.0
CAPNS1	0.0	0.599206867337017	0.6042504192188353	0.0	0.9477961844046556	1.6756883515167633	0.0	0.0
SH2D5	0.0	0.599206867337017	0.6042504192188353	0.0	0.9477961844046556	1.6756883515167633	0.0	0.0
phenylbutazone	0.0	0.0	0.0	0.9130951902062338	0.5106951132989319	0.882677228061881	1.5201484889005783	0.0
NFkB (complex)	0.0	0.0	0.0	0.9707939329575924	0.3338634050285653	1.1849542740482724	1.3320287012107297	0.0
mir-218	0.0	0.0	0.0	0.0	0.8145687252069151	1.6508473660671814	1.3540692423170426	0.0
MTDH	0.0	0.0	0.0	0.0	0.0	1.6501770999476786	0.9367975614025321	1.231310587384896
PCGEM1	0.0	0.7431565841336527	2.1768134938398784	0.0	0.0	0.8939715955623388	0.0	0.0
TGFB2	0.0	-0.0	0.0	1.551012988822617	0.0	1.1275796061713965	1.133211072997648	0.0
ASCL1	0.0	0.0	0.0	2.007139326925194	0.0	0.0	1.8013851105325738	0.0
nalidixic acid	0.8346768757820836	0.0	0.0	0.0	0.8871622935912188	0.8939715955623388	1.1904703755357402	0.0
Ap2	0.0	0.0	0.0	0.903929106282843	0.8849295819203115	0.0	1.0582139789519514	0.9524591275287881
calpeptin	0.0	0.599206867337017	0.6988648626053023	1.4859154543647348	0.0	0.0	1.0154986124561618	0.0
SREBF2	0.0	0.0	0.9041149429331821	1.5292900348193017	0.0	0.0	1.362138652391443	0.0
ATOH7	0.0	0.6775608279515535	0.0	1.4836184868183788	0.0	0.0	1.6343278367752736	0.0
ANXA7	0.9066280182724205	0.19211846110274838	0.28503590025565595	0.0	1.1726845889965751	1.2381861150905962	0.0	0.0
EPHX2	0.0	0.0	0.0	1.2231179255526798	0.8558359368113829	1.7109901362258033	0.0	0.0
CSF1R	0.0	0.0	0.0	0.0	0.0	1.2103595656588677	1.3480465869663285	1.231310587384896
miR-200b-3p (and other miRNAs w/seed AAUACUG)	0.0	0.0	0.0	1.6139821460033605	0.9443070549599736	0.0	0.0	1.231310587384896
RFC4	0.0	0.0	0.0	0.0	0.0	1.2381861150905962	1.1904703755357402	1.3557947072480405
MBTD1	0.8346768757820836	0.0	0.0	0.868026592353566	1.1464850083595512	0.0	0.0	0.9347577106042281
IQGAP1	0.0	0.599206867337017	0.0	0.0	0.0	0.927544574994507	1.0154986124561618	1.231310587384896
MMP9	0.0	0.0	0.0	0.9128395669671096	0.0	1.7575332970129356	0.0	1.101600851599109
mir-654	0.0	0.599206867337017	0.0	1.084871218935894	0.0	0.8939715955623388	1.1904703755357402	0.0
MYOC	0.0	0.6034528754256732	0.7089430032423636	0.9128395669671096	0.6457211180730166	0.8939715955623388	0.0	0.0
THBS4	0.0	0.6502559872300046	0.6798564908235528	0.0	0.0	0.8021194496184315	1.6297874360957736	0.0
ASB9	0.0	0.599206867337017	0.0	1.084871218935894	0.8871622935912188	0.0	1.1904703755357402	0.0
cytisine	0.0	0.599206867337017	0.0	1.084871218935894	0.8871622935912188	0.0	1.1904703755357402	0.0
hispidulin	0.0	0.599206867337017	0.0	1.084871218935894	0.8871622935912188	0.0	1.1904703755357402	0.0
cyclothiazide	0.0	0.599206867337017	0.0	1.084871218935894	0.8871622935912188	0.0	1.1904703755357402	0.0
CML advanced glycation end products	0.0	0.599206867337017	0.0	1.084871218935894	0.8871622935912188	0.0	1.1904703755357402	0.0
CHRM2	0.0	0.599206867337017	0.0	1.084871218935894	0.8871622935912188	0.0	1.1904703755357402	0.0
ATP5IF1	0.7151883778968383	0.0	1.0660589257972317	0.0	0.9385655617839683	0.0	1.037944928293566	0.0
DSCAM	0.0	0.0	0.0	1.5292900348193017	0.271100835092206	0.0	1.037944928293566	0.9099934492005741
DNMT1	1.0250850738374455	0.6167522627016039	0.0	0.0	0.926022379445153	1.180304487092032	0.0	0.0
BCL6	0.0	0.0	0.0	0.0	0.9578269051776329	1.2681831960611363	1.5201484889005783	0.0
cyclopiazonic acid	1.0298717751797841	0.0	0.0	0.0	1.6994916802312932	0.0	1.0154986124561618	0.0
WWP2	0.0	0.0	0.0	0.0	0.0	0.8939715955623388	1.6224678203395633	1.2283655283896857
taxifolin	0.0	0.0	0.0	1.350620843147719	0.0	0.8738611264460359	1.5201484889005783	0.0
ACSL5	0.0	0.0	0.0	0.8627882283842252	0.978985275192949	0.8939715955623388	1.004102813841904	0.0
RUVBL1	1.0120628041249145	0.6502559872300046	1.3860693167887206	0.0	0.6893795785470738	0.0	0.0	0.0
PI3K (family)	0.6688677847105532	0.0	0.40471452798046664	0.9678743036591889	0.4577196995343392	1.2381861150905962	0.0	0.0
SETD1A	0.0	0.0	0.0	0.0	0.0	2.2741390522816496	0.0	1.4574364572478733
lenalidomide	0.0	0.0	0.0	0.903929106282843	0.0	1.7629224657191143	0.0	1.0506492035893544
CTH	1.8745966841739785	0.0	0.0	0.0	0.9477961844046556	0.8939715955623388	0.0	0.0
THRB	0.23188937355299907	0.0	0.0	0.0	0.8667782995833287	1.6010143384437299	1.0154986124561618	0.0
5-hydroxydecanoic acid	0.0	0.0	0.0	0.0	1.1432542134326993	0.0	1.6343278367752736	0.9363876375254117
KIDINS220	0.0	0.0	0.0	0.0	1.1432542134326993	0.0	1.6343278367752736	0.9363876375254117
CXCR4	0.0	0.0	0.0	1.1331657167343478	0.0	1.2381861150905962	1.3408214144347423	0.0
Astra 1397	0.8346768757820836	0.599206867337017	0.0	1.084871218935894	0.0	0.0	1.1904703755357402	0.0
quinuclidinyl benzilate	0.8346768757820836	0.599206867337017	0.0	1.084871218935894	0.0	0.0	1.1904703755357402	0.0
4-diphenylacetoxy-1,1-dimethylpiperidinium	0.8346768757820836	0.599206867337017	0.0	1.084871218935894	0.0	0.0	1.1904703755357402	0.0
thioperamide	0.8346768757820836	0.599206867337017	0.0	1.084871218935894	0.0	0.0	1.1904703755357402	0.0
panobinostat	0.0	0.6096065557348246	0.48309786326424375	0.0	0.0	1.5015201046330289	1.1106790324625264	0.0
AMP	0.0	0.599206867337017	0.6988648626053023	0.8996574481915374	0.0	1.5069138910237136	0.0	0.0
HDAC3	0.0	0.0	0.0	0.0	0.0	1.6602710059955659	0.9243228117850691	1.1173360977998827
butylidenephthalide	0.0	0.599206867337017	0.0	0.0	0.0	1.6756883515167633	1.4262443061131107	0.0
pep-AP	0.8346768757820836	0.0	0.0	1.084871218935894	0.8871622935912188	0.8939715955623388	0.0	0.0
PFDN5	2.0620446026529766	0.599206867337017	0.0	0.0	1.0349140396652041	0.0	0.0	0.0
peroxynitrite	0.8980535181302506	0.0	0.0	0.0	1.4890065178204368	1.3089999235062901	0.0	0.0
CCN1	0.0	0.0	0.0	1.2577792417660358	0.0	1.4846669054633488	0.0	0.9524591275287881
F3	0.0	0.0	0.0	1.1331657167343478	0.628702374379814	0.9261074017014124	1.0049432533606972	0.0
HES3	1.0905816576526672	0.7083488012487583	0.85865677611261	0.0	1.0349140396652041	0.0	0.0	0.0
PGRMC2	1.0120628041249145	0.0	0.7369998237515994	0.0	1.0349140396652041	0.0	0.0	0.9038542559919563
MGAT3	0.0	0.0	0.0	0.9335219168030536	0.0	1.6756883515167633	1.0764239953769859	0.0
miR-411-5p (and other miRNAs w/seed AGUAGAC)	0.0	0.0	0.0	0.903929106282843	0.0	1.7629224657191143	1.0154986124561618	0.0
FRAT1	0.0	0.0	0.0	0.903929106282843	0.0	1.7629224657191143	1.0154986124561618	0.0
cerivastatin	0.0	0.599206867337017	0.0	3.0819121004696495	0.0	0.0	0.0	0.0
ID1	0.0	1.1282969290246323	0.0	0.0	0.0	0.29246864643990683	0.905778112146277	1.3490436271609956
verapamil	0.0	0.0	0.0	0.0	0.0	1.5674475415038625	2.105905210239148	0.0
SB-431542	0.0	0.17752052700898097	0.0	0.903929106282843	0.0	1.6510776597429582	0.0	0.9371857587215333
NSRP1	0.0	0.0	0.0	0.0	0.0	1.095964015209476	1.6343278367752736	0.9363876375254117
miR-423-5p inhibitor	0.0	0.0	0.0	0.0	0.0	1.095964015209476	1.6343278367752736	0.9363876375254117
cyclic AMP	0.0	0.0	0.0	0.0	0.5182537541295513	0.9379268087984167	2.204315056527721	0.0
SS18	0.8346768757820836	0.0	0.0	0.0	0.8620081843776887	1.0265042047433253	0.0	0.9371857587215333
DNAJB6	0.0	0.599206867337017	0.0	0.0	0.0	1.4375982527069715	1.6224678203395633	0.0
ITGB1BP1	0.0	0.0	0.0	1.285167531360071	0.9477961844046556	0.0	1.4262443061131107	0.0
NEUROG2	0.0	0.0	0.0	2.6401255834679542	0.0	0.0	1.0180123575498787	0.0
CX3CR1	0.0	0.5528203669138039	0.0	0.0	0.7904178452876164	0.0	1.4639867119157872	0.8486167115899104
NCOA1	0.4104807154102084	0.0	0.0	0.0	0.0	0.8939715955623388	1.1265555383945483	1.2158187727808727
FYN	0.0	0.0	0.0	0.0	1.3187254682674634	1.095964015209476	0.0	1.231310587384896
SRSF2	0.0	0.0	0.0	0.0	1.5012847138481118	1.2381861150905962	0.0	0.900802067483614
ciprofibrate	0.7763349603923064	0.4287278660437738	0.3216555911316212	0.9261575123788364	0.0	0.0	1.1809997506451357	0.0
phenylephrine	0.0	0.0	0.0	0.8648646059709231	1.72957728440824	0.0	1.037944928293566	0.0
KCNJ2	1.7233271137498247	0.0	0.0	0.0	0.0	0.0	0.0	1.902787861412419
STAG1	0.0	0.0	0.0	1.2040117417457108	0.8871622935912188	1.5348031323110602	0.0	0.0
GTF2H4	0.0	0.0	0.8937327427619717	0.0	0.0	1.095964015209476	1.6343278367752736	0.0
sodium chlorate	0.0	0.0	0.8937327427619717	0.0	0.0	1.095964015209476	1.6343278367752736	0.0
bortezomib	1.1727908756586132	0.599206867337017	0.7381947401692708	0.0	0.0	0.0	1.1137415668010981	0.0
TIAM1	0.0	0.0	0.0	0.0	1.29412278534564	2.3289133019069133	0.0	0.0
TP53BP2	0.0	0.0	0.0	1.084871218935894	0.0	1.3233696444553884	1.2106594029953373	0.0
evofosfamide	0.0	1.0290231060806736	1.0515737054636605	0.0	0.0	1.5348031323110602	0.0	0.0
NCK	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
CALCOCO1	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
ADCY2	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
Ro 20-1724	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
TOB2	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
CCDC62	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
PMS2	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
PTPRU	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
NSC 228155	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
PTOV1	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
anti-miR-302c inhibitor	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
beta-penta-O-galloyl-glucose	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
NACHR	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
CDK20	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
PLAC1	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
anti-miR-302d	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
BLU 9931	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
KCNJ12	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
URGCP	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
Mapk kinase	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
GTPBP4	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
RPLP0	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
Keratin 16	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
LM-1685	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
sulfaphenazole	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
Integrin alpha 5 beta 1	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
Tenascin	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	0.0	1.231310587384896
SCN1B	0.0	0.0	0.0	0.0	0.8765597302254137	0.0	1.2730716033083866	1.4574364572478733
motexafin gadolinium	0.0	0.0	0.0	0.0	0.8765597302254137	0.0	1.2730716033083866	1.4574364572478733
SP3	0.0	0.0	0.0	0.0	0.0	2.424660877903792	1.1813453191608978	0.0
PSENEN	0.0	0.0	0.0	1.285167531360071	0.0	0.8939715955623388	1.4262443061131107	0.0
miR-508-3p inhibitor	0.0	0.0	0.0	1.285167531360071	0.0	0.8939715955623388	1.4262443061131107	0.0
GALNT4	0.0	0.0	0.0	1.285167531360071	0.0	0.8939715955623388	1.4262443061131107	0.0
CREBZF	0.8980535181302506	0.0	0.502101278362856	0.0	0.8938225155328823	1.3089999235062901	0.0	0.0
Presenilin	0.0	0.0	0.8937327427619717	0.0	0.0	1.434218234789768	1.2730716033083866	0.0
K+	0.0	0.0	0.0	0.0	2.3590780251570047	0.0	1.240745500239764	0.0
LY-3009120	0.0	0.0	0.0	1.2040117417457108	0.8871622935912188	0.0	0.0	1.5074925012013056
leuprolide	0.0	0.0	0.0	1.350620843147719	0.0	1.3089999235062901	0.9367975614025321	0.0
GNB2	0.0	0.0	0.0	1.3368752312396273	1.2133320341654803	0.0	1.037944928293566	0.0
Pro-inflammatory Cytokine	0.0	0.0	0.0	1.1157329503324622	1.1464850083595512	0.0	1.324766735957476	0.0
acrylamide	0.0	0.0	0.0	0.0	0.8765597302254137	1.434218234789768	1.2730716033083866	0.0
CD160	0.0	0.0	0.0	0.0	0.8765597302254137	1.434218234789768	1.2730716033083866	0.0
ferric ammonium citrate	0.0	0.599206867337017	0.0	0.0	1.0349140396652041	0.927544574994507	1.0154986124561618	0.0
PDZ1i	1.0120628041249145	0.0	0.7369998237515994	0.0	0.0	1.826984256696081	0.0	0.0
ATXN2	1.0298717751797841	0.0	0.0	0.0	1.0349140396652041	1.5069138910237136	0.0	0.0
BAY1082439	0.0	0.599206867337017	0.0	0.0	0.8871622935912188	0.8939715955623388	1.1904703755357402	0.0
3,4-methylenedioxyamphetamine	0.0	0.9729641878958689	0.6042504192188353	0.0	0.0	0.0	1.9916870320414266	0.0
PDGF-DD	0.0	0.0	0.6042504192188353	1.8680822241337514	0.0	1.095964015209476	0.0	0.0
tiron	0.7932633752173424	0.0	0.0	0.0	1.449378026637499	1.3233696444553884	0.0	0.0
CDK5	0.0	0.0	0.0	1.3855732075259233	0.0	1.095964015209476	1.0814275473575372	0.0
CDCP1	0.0	0.8312403241535745	0.0	0.0	0.0	1.3233696444553884	0.0	1.4050833592883303
N-acetyl-L-cysteine	1.202376658941238	0.599206867337017	0.0	0.0	0.7076702474954435	1.0468412406025451	0.0	0.0
TOB1	0.0	1.8294033676887944	0.6350737681854846	1.084871218935894	0.0	0.0	0.0	0.0
2,3-bis(4-hydroxyphenyl)-propionitrile	0.0	0.0	0.0	1.0228009608754092	0.8590517321318317	0.0	0.0	1.6644071667174944
Immunoglobulin Lambda Light Chain	0.9209549840769666	0.0	0.0	0.0	0.9477961844046556	1.6756883515167633	0.0	0.0
AP2B1	0.0	0.0	0.6042504192188353	0.0	1.5012847138481118	1.4375982527069715	0.0	0.0
Mt3	1.2723202135339657	0.0	0.0	0.0	1.29412278534564	0.0	0.0	0.975199953004536
GIMAP1-GIMAP5	1.4959774378710504	0.0	0.6042504192188353	0.0	0.0	1.4375982527069715	0.0	0.0
miR-128-3p (and other miRNAs w/seed CACAGUG)	0.0	0.0	1.188288564867471	1.0891772934038582	0.0	0.0	1.2590431785579366	0.0
clasto-lactacystin beta-lactone	0.0	0.0	0.0	0.0	1.8595575579444195	1.6756883515167633	0.0	0.0
CHI3L1	0.0	0.0	0.0	2.4459985034397262	1.0889332594106758	0.0	0.0	0.0
risedronic acid	1.0120628041249145	0.0	1.5200607822547951	0.0	0.0	0.9894165996417527	0.0	0.0
RAD21	0.0	0.0	0.0	1.4487889094691149	0.8765597302254137	0.0	1.1904703755357402	0.0
CDH3	0.0	0.0	0.0	0.0	0.0	0.9081421941092945	2.6056818097557413	0.0
RBP7	0.8346768757820836	0.599206867337017	0.0	0.0	0.8871622935912188	0.0	1.1904703755357402	0.0
pemafibrate	0.8346768757820836	0.0	0.0	1.1331657167343478	1.5429735012218335	0.0	0.0	0.0
NUMB	0.0	0.0	0.34933266153076015	1.350620843147719	0.0	0.8738611264460359	0.9367975614025321	0.0
ARID1B	0.0	0.0	0.0	0.0	1.29412278534564	1.2381861150905962	0.0	0.975199953004536
Sapk	0.0	0.0	0.0	0.0	1.29412278534564	1.2381861150905962	0.0	0.975199953004536
NOTCH2	0.0	0.0	0.0	1.8822558694065392	0.0	0.45968327932356445	1.1616910541067071	0.0
thiazolidinedione	0.0	0.0	0.502101278362856	2.122792340253949	0.0	0.8738611264460359	0.0	0.0
entinostat	0.0	0.32615918724754955	0.0	1.3363907594458662	0.0	0.9747570992403632	0.8564385186667924	0.0
MAPK10	0.0	0.0	0.0	0.8996574481915374	0.0	0.927544574994507	1.6644963742244454	0.0
ADCYAP1R1	0.0	0.0	0.0	0.0	1.8127155359813794	1.6756883515167633	0.0	0.0
NCSTN	0.0	0.0	0.0	1.3676329024514697	0.0	1.0624521855579898	1.0582139789519514	0.0
dimethyl sulfoxide	0.0	0.0	0.0	0.0	0.0	1.7931978949643346	1.683451142654068	0.0
cystemustine	0.8346768757820836	1.746516828169741	0.8937327427619717	0.0	0.0	0.0	0.0	0.0
Collagen type I (complex)	0.0	0.0	0.430538122642578	0.0	0.0	2.0325623639332213	1.0049432533606972	0.0
OLIG2	0.6825613783840319	0.0	0.6042504192188353	1.285167531360071	0.0	0.8939715955623388	0.0	0.0
AGN194204	0.0	0.0	0.14916133406965476	1.3164537533930134	1.1053373178594146	0.8939715955623388	0.0	0.0
cadmium	0.0	0.599206867337017	0.0	0.0	1.0494984156812555	0.8924310998677767	0.921237743723447	0.0
Calcineurin A	0.0	0.0	0.0	0.0	0.8871622935912188	1.5933320264362965	0.0	0.975199953004536
GNB1	0.0	0.0	0.0	1.285167531360071	1.1464850083595512	0.0	1.0154986124561618	0.0
ICAM1	0.0	0.0	0.0	1.0014048063697758	0.0	1.2528444518596646	1.1904703755357402	0.0
colchicine	0.0	0.0	0.0	1.3419610423284087	0.5414944662217258	0.0	1.5609167023584856	0.0
RRAD	0.0	0.9729641878958689	0.0	0.0	0.0	1.4375982527069715	0.0	1.0298527563156308
KMT5B	0.0	0.0	0.0	0.0	0.9477961844046556	0.0	2.4907747830956133	0.0
AATF	0.0	0.0	0.0	1.2040117417457108	0.0	0.8939715955623388	1.3393227897898343	0.0
ryanodine	1.2116421765812566	0.0	0.0	0.0	0.0	1.095964015209476	1.1265555383945483	0.0
LIN28A	0.0	0.0	0.0	0.0	0.0	1.002794958400704	1.2046850920312822	1.226669321112537
carfilzomib	1.8939387582603402	0.0	0.3772615552602603	0.0	1.1620203611423061	0.0	0.0	0.0
KDM1A	0.27830701979049377	0.0	0.0	0.0	0.0	1.3145991259539846	1.8394214241119544	0.0
miR-194-5p (miRNAs w/seed GUAACAG)	0.0	0.0	0.0	0.0	0.0	1.4375982527069715	1.9916870320414266	0.0
VAV2	0.0	0.0	0.0	0.0	0.0	1.2381861150905962	1.1888484008514784	1.0003269416207954
SOD2	0.0	0.0	0.0	1.3749505394543142	0.0	1.095964015209476	0.9551890410464454	0.0
erastin	0.9337447763330848	0.0	0.5735213277272346	0.0	0.9443070549599736	0.0	0.9674021751393403	0.0
galunisertib	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	1.5201484889005783	0.9038542559919563
LINC00842	0.0	0.0	0.0	0.0	0.0	0.9894165996417527	1.5201484889005783	0.9038542559919563
carboplatin	0.0	0.0	0.35759589387343504	0.9805639964551034	0.0	0.8939715955623388	1.1809997506451357	0.0
TIA1	1.4440482773408079	0.0	0.0	0.0	1.9635916872024157	0.0	0.0	0.0
E. coli 0111:B4 peptidoglycan	0.8346768757820836	0.599206867337017	0.0	1.084871218935894	0.8871622935912188	0.0	0.0	0.0
AF-2364	0.0	0.0	0.7806908305700249	0.0	0.0	1.5865923893579466	1.037944928293566	0.0
pentazocine	1.5922039886666972	0.9364320760981156	0.0	0.0	0.8765597302254137	0.0	0.0	0.0
N4BP1	0.0	0.0	0.0	0.0	0.8558359368113829	1.1510019816006	1.3978089821420792	0.0
BTG1	0.0	0.0	0.0	1.3749505394543142	1.0349140396652041	0.9894165996417527	0.0	0.0
CYSLTR1	1.727432614314378	0.0	0.0	0.0	1.6694773434136037	0.0	0.0	0.0
RUNX3	0.0	0.0	0.0	1.084871218935894	0.3515998926070469	0.9296256904477508	0.0	1.0298527563156308
PRKACA	0.0	0.0	0.0	0.0	0.0	0.8623650829331377	1.3016931949763955	1.231310587384896
SSTR2	0.0	0.0	0.0	0.0	0.0	1.0195464334044162	1.283978449986971	1.074311856187584
SIX2	0.0	0.8109025491015313	0.6042504192188353	0.903929106282843	0.0	0.0	1.0549564527416655	0.0
HDAC7	0.0	0.0	0.0	1.155342670303941	0.0	2.2166843562977574	0.0	0.0
ID3	0.0	0.0	0.0	1.285167531360071	0.8140412332200568	0.0	1.2727045615380983	0.0
PACS1	0.0	0.0	0.0	0.0	1.7837651792251654	1.5865923893579466	0.0	0.0
tetracycline	0.8346768757820836	0.46769038622573694	0.8691501293858948	0.0	0.0	0.29246864643990683	0.905778112146277	0.0
BMP4	0.0	0.0	0.0	1.2040117417457108	0.2521711683787936	0.8939715955623388	1.0180123575498787	0.0
ITGB1	0.0	0.0	0.0	0.0	0.0	1.4375982527069715	1.0258277347370555	0.9038542559919563
ENO1	0.0	0.8312403241535745	0.0	0.0	0.0	1.3233696444553884	1.2106594029953373	0.0
bezafibrate	0.0	0.0	0.0	1.4315101019453613	0.926022379445153	0.0	1.004102813841904	0.0
RUNX2	0.0	0.0	0.18029434385750268	1.085218287307465	1.0946526915930843	0.9991175826337092	0.0	0.0
ASH2L	1.1192992232866972	0.0	0.0	0.0	1.1432542134326993	1.095964015209476	0.0	0.0
exisulind	0.0	0.6034528754256732	0.0	0.0	0.0	1.6756883515167633	1.0764239953769859	0.0
cytokine	0.0	0.0	0.0	0.9012712459781416	0.0	1.0761667943078255	1.3722367255674526	0.0
PTH	0.0	0.0	0.0	0.0	2.133823160421904	1.2150354994650012	0.0	0.0
RANBP9	0.0	0.0	0.0	0.0	0.8143782275079304	1.3233696444553884	1.2106594029953373	0.0
fenofibrate	0.0	0.5016958325356787	0.23291060828825355	1.0440108120886487	0.0	1.5688224485253803	0.0	0.0
SIN3B	0.0	0.0	0.0	0.0	0.8871622935912188	2.456044798347471	0.0	0.0
leupeptin	0.0	0.0	0.0	1.4388598812026758	0.0	0.8939715955623388	1.004102813841904	0.0
NKX3-1	0.0	0.0	0.0	0.964652724663082	0.0	1.2103595656588677	1.1616910541067071	0.0
LEF1	0.0	0.0	0.0	2.3898996216548904	0.0	0.9322283914405116	0.0	0.0
PCI-34051	0.0	0.0	0.7828221977887124	0.0	0.0	1.3233696444553884	1.2106594029953373	0.0
PHF20L1	0.0	0.0	0.0	0.0	0.0	0.8939715955623388	1.1904703755357402	1.231310587384896
CP-673451	0.0	0.0	0.0	0.0	0.0	0.8939715955623388	1.1904703755357402	1.231310587384896
TRIM26	0.0	0.0	0.0	0.0	0.0	0.8939715955623388	1.1904703755357402	1.231310587384896
A1BG	0.0	0.0	0.0	0.0	0.0	0.8939715955623388	1.1904703755357402	1.231310587384896
TUNAR	0.0	0.0	0.0	0.0	0.0	0.8939715955623388	1.1904703755357402	1.231310587384896
