© 2000-2023 QIAGEN. All rights reserved.

Diseases and Bio Functions	WT.Adult.CtrlRescue.vs.WT.Adult.Alone.sig2 - 2023-02-07 03:42 PM	HD.Neonatal.Rescue.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.Alone.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Alone.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Neonatal.CtrlRescue.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Rescue.vs.WT.Adult.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.CtrlRescue.vs.WT.Neonatal.CtrlRescue.sig - 2022-12-10 05:35 PM	WT.Adult.Rescue.vs.HD.Neonatal.Rescue.sig - 2022-12-10 05:35 PM
Cancer of head	0.0	0.0	13.512292517387397	0.0	3.7201693522585937	5.87119716850897	0.0	0.0
B-cell lymphoma	0.0	0.0	6.836765043723852	4.107262238847314	5.70298855258678	6.388650786310687	0.0	0.0
Central nervous system cancer	0.0	0.0	17.1728756310441	0.0	0.0	5.827310330379228	0.0	0.0
Advanced malignant solid tumor	3.4695418658759487	0.0	0.0	3.275232831213632	3.422190804048758	5.6809727854547845	7.110065503097564	0.0
Insulin resistance	5.075936623794279	2.7214859792638912	0.0	4.941952535652122	5.486465981058855	0.0	3.4120619584895397	1.1503343188068573
Endometrial adenocarcinoma	0.0	0.0	12.444267679375644	0.0	4.214366361543793	5.968646080593351	0.0	0.0
Engulfment of tumor cell lines	4.039030691033393	6.005885278117508	8.70872656264842	0.0	3.724906411468598	0.0	0.0	0.0
Benign Tumors	3.160871546650571	3.594271665820867	9.909099735608681	0.0	5.789696913181105	0.0	0.0	0.0
Autophagy	0.0	7.009011994586437	15.4269501296521	0.0	0.0	0.0	0.0	0.0
Lung carcinoma	0.0	0.0	0.0	4.7267209098710925	4.699527452754898	7.968740832982282	4.949754331112544	0.0
Epilepsy	0.0	0.0	0.0	4.269830963227507	7.757324399896665	6.823205837023402	3.46840062950541	0.0
Leber optic atrophy	7.039265894616133	5.221375365160825	0.0	5.646995431686789	0.0	0.0	0.0	4.288325964814395
Advanced stage carcinoma	4.3825899078613295	4.4119636933163555	0.0	3.61277125004303	4.526421105244244	0.0	4.03134221451103	1.1503343188068573
Clear cell neoplasm	0.0	0.0	8.857210634969796	3.477784165209085	5.665214147408811	0.0	4.07857932748909	0.0
Colony formation	0.0	3.250949334700171	6.388333548131709	0.0	0.0	6.17886173381751	6.237378353530265	0.0
Morphology of dendrites	2.5288566539009945	0.0	0.0	3.853825949749374	3.729826435839726	6.81818567184389	5.10871256244331	0.0
Glioma cancer	0.0	0.0	16.868282337694428	0.0	0.0	5.142012011162394	0.0	0.0
Clear-cell adenocarcinoma	0.0	0.0	8.46542914331627	3.3019140612007742	5.934506121304852	0.0	4.122509674298393	0.0
Transport of molecule	0.0	2.3356495914459128	11.793686636907955	0.0	0.0	7.653633931682937	0.0	0.0
Aplastic anemia	9.252624382130211	4.855538086137087	0.0	0.0	7.643376155160159	0.0	0.0	0.0
Infection by HIV-1	3.475393230631321	4.24464311811322	13.76594990472306	0.0	0.0	0.0	0.0	0.0
Hereditary cancer-predisposing syndrome	2.6442402388578965	5.011963607147165	0.0	4.97558313317163	3.5393075441289437	0.0	3.8771898847434523	1.288155199862217
Familial congenital malformation	0.0	0.0	7.760771562217541	0.0	0.0	7.708818478580217	5.805213927155944	0.0
Invasion of tumor cell lines	0.0	0.0	0.0	4.948768140611462	0.0	9.30641085197681	6.929108643488654	0.0
Invasive cancer	2.868092804705787	0.0	0.0	4.7993563119179985	4.156409382751581	0.0	9.28784658959429	0.0
Thyroid nodule	7.145489001359713	3.179532468553763	7.40701252619179	0.0	3.225931347880887	0.0	0.0	0.0
Cellular homeostasis	2.149957303348171	2.855498299364748	10.26491460364884	0.0	0.0	5.59093097042956	0.0	0.0
Global developmental delay	2.9677067556477734	1.5557725259878938	12.547924522471362	0.0	0.0	0.0	3.517095187527205	0.0
Myelination	0.0	2.397243601201766	8.117150634093232	0.0	0.0	6.762326015505442	3.255687495226167	0.0
Stage I cancer	5.6907043793656245	3.7028092103466688	0.0	0.0	5.025391212169956	0.0	6.002546496503026	0.0
Glucose metabolism disorder	2.4391531261694386	0.0	0.0	7.769022892631935	3.4697937049229903	0.0	4.401294191306047	2.305031398762045
Receptor-mediated endocytosis	1.9498723644174971	2.2742682736241555	7.724252722697993	0.0	0.0	4.7589027538800535	3.6457324969372467	0.0
Invasive carcinoma	3.172041106924377	2.9171372796376906	0.0	3.5106520985215424	3.6223281563887317	0.0	7.079719169212555	0.0
Abnormal morphology of hippocampus	0.0	0.0	8.447895550507567	3.587328032241233	0.0	4.50349277838756	3.473080955998244	0.0
Refractory hematologic cancer	4.060351647129391	4.894181589585662	0.0	4.488829692815255	3.8508122097018176	0.0	0.0	2.6033258301966895
Abnormality of endometrium	0.0	0.0	11.014103387171607	0.0	3.4202449048994366	5.197384243984984	0.0	0.0
Prostatic carcinoma	0.0	0.0	11.124785286866715	4.2416121399927444	4.253129033900673	0.0	0.0	0.0
Mature B-cell lymphoma	0.0	2.096461071967969	7.5872812934687826	0.0	3.303522072956289	6.484355744615118	0.0	0.0
Transient infantile mitochondrial myopathy	7.4048960830780315	2.8919778247894214	0.0	4.888166218979483	0.0	0.0	0.0	4.201546892191865
Growth of connective tissue	2.051948083142478	1.661625509131984	0.0	3.259866429935872	3.389522457810877	5.189990746994063	3.831122757317827	0.0
Endometrial carcinoma	0.0	0.0	13.072164490130477	0.0	0.0	6.173547017590151	0.0	0.0
Migration of tumor cell lines	0.0	0.0	0.0	5.149724372660589	0.0	9.35465749641286	4.711925735578299	0.0
Development of intestinal tumor	0.0	0.0	19.18973093901164	0.0	0.0	0.0	0.0	0.0
Gastroesophageal adenocarcinoma	0.0	0.0	9.199575427173079	0.0	3.943598261061002	6.002737955406451	0.0	0.0
Abnormal morphology of cerebrum	0.0	0.0	9.810879962509768	0.0	0.0	4.497881670321698	4.786084821798556	0.0
Prostatic adenocarcinoma	0.0	0.0	11.713202810766795	3.532578949013684	3.650619794865527	0.0	0.0	0.0
Advanced extracranial solid tumor	3.684880826972525	0.0	0.0	3.450640889902025	4.796237086401734	0.0	5.742270435609122	1.1503343188068573
Thyroid cancer	0.0	0.0	0.0	0.0	0.0	18.76067838077665	0.0	0.0
Uterine carcinoma	0.0	0.0	11.843492867652124	0.0	0.0	6.8999535113226935	0.0	0.0
Organization of cellular membrane	0.0	0.0	6.452413684049076	4.057054552001016	3.3587890868928953	4.807047558274321	0.0	0.0
Developmental process of synapse	0.0	0.0	6.753873712203998	0.0	0.0	5.351414863015604	4.807228746971124	1.6994910949262887
Syndromic mental retardation	0.0	0.0	6.808167219240935	0.0	5.656777451286858	6.114834943935379	0.0	0.0
Breast adenocarcinoma	1.9190195853132117	0.0	8.88096172477534	0.0	7.61153735599161	0.0	0.0	0.0
Congenital mental retardation	0.0	0.0	7.317100459667525	0.0	5.1586687526230515	5.84359384400476	0.0	0.0
Cell death of fibroblast cell lines	0.0	4.7666652819028545	8.886386540356646	0.0	0.0	4.543571854382965	0.0	0.0
Proliferation of fibroblast cell lines	1.5974474376166425	4.116168100624428	0.0	0.0	3.187973186458683	5.15598510927206	4.124533050456828	0.0
Uterine smooth muscle tumor	0.0	0.0	6.874037779358768	3.57263255021283	3.7297244211197786	0.0	3.991929771076231	0.0
Refractory myeloid leukemia	0.0	5.477599874543017	0.0	0.0	3.58764040052818	4.85685184820247	0.0	4.186347782485769
Plasma cell neoplasm	0.0	4.885932732041964	7.764533312361493	0.0	0.0	5.434401215905048	0.0	0.0
Synaptic transmission	0.0	0.0	7.724252722697993	5.166409401271569	0.0	4.956119147677626	0.0	0.0
Cytochrome c oxidase deficiency	7.689776528010826	1.890279001582459	0.0	0.0	4.965816637588978	0.0	0.0	3.012887496584205
Long-term potentiation of brain	1.9350377343551703	0.0	8.059100846434484	4.364990132326927	0.0	0.0	3.177049597484771	0.0
Lymphocytic neoplasm	0.0	0.0	10.785444440031103	0.0	6.689461428833698	0.0	0.0	0.0
Lymphohematopoietic cancer	0.0	0.0	17.371230336506176	0.0	0.0	0.0	0.0	0.0
Benign pelvic disease	1.6498016188200932	0.0	0.0	3.595647574329015	5.277450819321812	0.0	6.80616479313653	0.0
Progressive motor neuron disease	0.0	0.0	6.622146393330972	0.0	0.0	10.701310815652507	0.0	0.0
Advanced non-small cell lung carcinoma	6.326191649265292	4.15956298331404	0.0	0.0	6.735087207667729	0.0	0.0	0.0
Morphology of forebrain	0.0	0.0	7.518511908015375	0.0	0.0	5.208740092610901	4.4742489324922925	0.0
Morphology of telencephalon	0.0	0.0	7.992239505350186	0.0	0.0	5.2530288811894374	3.9484760882745182	0.0
Metastatic carcinoma	4.511243432213727	2.9116765759909202	0.0	0.0	4.145348436538903	0.0	5.473308998540686	0.0
Metabolism of reactive oxygen species	6.464064624650658	1.8191534323938563	0.0	3.2233710573203673	5.487752640041458	0.0	0.0	0.0
Plasma cell dyscrasia	0.0	4.084626391544662	7.518511908015375	0.0	0.0	5.255160641330405	0.0	0.0
Connective or soft tissue tumor	0.0	0.0	0.0	3.9446777784309797	5.384778907128378	0.0	5.336767948563395	2.1136464098395478
Growth of axons	1.9075863820297718	0.0	8.087693073300676	0.0	0.0	0.0	6.633854213746624	0.0
Sensory system development	0.0	0.0	0.0	6.638801374994039	0.0	6.100260761289125	3.887232213026293	0.0
Morphology of neuroglia	2.7941679831125628	0.0	0.0	4.575483646886824	3.2123688437177647	6.0243056743810035	0.0	0.0
Bladder cancer	0.0	0.0	7.743369260827801	0.0	3.8339967805962067	0.0	4.993976121245974	0.0
Infection of tumor cell lines	2.695460885315952	2.6942793276599306	11.065583041967159	0.0	0.0	0.0	0.0	0.0
Formation of dendrites	0.0	0.0	8.873135867895703	0.0	3.465760005637107	0.0	4.094464273486321	0.0
Brain lesion	0.0	0.0	16.421880351147387	0.0	0.0	0.0	0.0	0.0
Lymphoid cancer	0.0	0.0	10.308840299079607	0.0	0.0	6.007934372252781	0.0	0.0
Abnormal morphology of telencephalon	0.0	0.0	7.854378944200802	0.0	0.0	4.610881920745912	3.561553230052895	0.0
Stage I-II cancer	3.858946760344672	2.079850661432645	0.0	0.0	4.038332086197558	0.0	5.97084875999748	0.0
Mixed neoplasia	0.0	0.0	6.2834343694414425	0.0	3.9757235101716897	0.0	3.7627078300538943	1.8587387242773372
Brain tumor	0.0	0.0	15.875010085295058	0.0	0.0	0.0	0.0	0.0
Head and neck squamous cell carcinoma	0.0	0.0	8.378504198151324	0.0	3.82025990461496	0.0	3.5009107702970486	0.0
Cell death of central nervous system cells	1.6386686417253435	0.0	0.0	3.813519174227145	0.0	5.495435961172266	4.66211625774125	0.0
Hereditary optic atrophy	5.0895353675973	3.0205651234084248	0.0	3.2922796628561293	0.0	0.0	0.0	4.201546892191865
Adrenal gland tumor	2.4026987194259593	1.6460521584075687	6.864175956776296	4.649594643011609	0.0	0.0	0.0	0.0
Development of cerebral cortex	2.2538655883691683	0.0	0.0	0.0	3.9852296623344676	6.007934372252781	3.3075392495703797	0.0
Brain glioma	0.0	0.0	15.446973442571114	0.0	0.0	0.0	0.0	0.0
Cell death of cervical cancer cell lines	1.7293046009235487	3.4511190237204272	7.1789704991213945	0.0	0.0	0.0	3.032203891751018	0.0
Pelvic lesion	0.0	0.0	0.0	0.0	3.9868078611315263	11.256042987907133	0.0	0.0
Metastatic solid tumor	2.736866148573631	0.0	0.0	0.0	0.0	4.926727016539327	7.554199292342661	0.0
HIV infection	2.1129318412575286	2.982831017221018	10.076782954732254	0.0	0.0	0.0	0.0	0.0
Familial neurodevelopmental disorder	0.0	0.0	6.80865881689601	0.0	0.0	5.129144687209308	3.201243178894266	0.0
Synthesis of ATP	3.3569366195693706	2.825924710996056	0.0	0.0	3.4358213702948106	5.502372342518174	0.0	0.0
Formation of filaments	0.0	1.8771664007327051	0.0	7.3332335685498204	0.0	5.866952126786804	0.0	0.0
Mitochondrial myopathy	0.0	0.0	10.072130474497484	0.0	4.873111224663678	0.0	0.0	0.0
Hypertrophic scarring	0.0	0.0	0.0	4.782700213733457	3.3814574897618974	0.0	4.500767133945301	2.270030907419948
Morphology of cerebellum	0.0	0.0	6.3375804303442695	4.488829692815255	0.0	0.0	3.9966508496312447	0.0
Formation of renal lesion	0.0	0.0	14.741391874804483	0.0	0.0	0.0	0.0	0.0
Soft tissue lesion	0.0	0.0	14.74096071577361	0.0	0.0	0.0	0.0	0.0
Gastric adenocarcinoma	0.0	0.0	7.056635511236019	3.675195650113424	3.9219734304062053	0.0	0.0	0.0
T-cell malignant neoplasm	0.0	0.0	7.9844889574766125	3.1969500145014735	3.433464370974608	0.0	0.0	0.0
Mitosis	2.8449908307370624	2.307252195182079	0.0	0.0	5.541457721551492	0.0	3.769582594515005	0.0
Engulfment of cells	3.4653511706592544	2.849671987145885	8.072863978346943	0.0	0.0	0.0	0.0	0.0
Bladder carcinoma	0.0	0.0	7.468522162607776	0.0	3.705875021326298	0.0	3.177049597484771	0.0
Celiac disease	2.558640535153477	0.0	0.0	0.0	0.0	4.473208826887063	5.4327007008063015	1.6336846856971887
Malabsorption	3.132413952017587	0.0	0.0	0.0	0.0	5.424739311116623	5.512676928799602	0.0
Adrenal cortex tumor	3.144803263640891	0.0	0.0	4.117950769698042	3.243059184149944	0.0	3.4702229191246348	0.0
Cell death of muscle cells	1.698458882805098	1.7884481894058741	7.03643299309198	3.3699554905536524	0.0	0.0	0.0	0.0
Extension of axons	0.0	0.0	6.45790807264365	0.0	0.0	0.0	4.66211625774125	2.65032099953934
Ductal carcinoma	0.0	0.0	8.562053194578102	0.0	5.162927714522578	0.0	0.0	0.0
Ubiquitination of protein	0.0	6.242441394759131	7.40721817909647	0.0	0.0	0.0	0.0	0.0
Formation of focal adhesions	2.323332977089975	2.8253299129477383	0.0	3.4414526473963276	0.0	4.983529336628128	0.0	0.0
Cell death of brain cells	0.0	0.0	0.0	3.497416101029911	0.0	5.288680834682608	4.770526529251021	0.0
Size of embryo	0.0	2.2391361142246122	7.101305242100705	0.0	4.1539757639923565	0.0	0.0	0.0
Progression of tumor	0.0	1.4037835894164432	0.0	3.650251319221299	0.0	5.2249321526053984	3.177049597484771	0.0
Growth of organism	0.0	0.0	6.847191685730567	0.0	0.0	6.607350311969385	0.0	0.0
Uterine corpus cancer	0.0	0.0	8.721067456195549	0.0	0.0	0.0	4.728602155299259	0.0
Quantity of sensory neurons	1.6043133316778753	0.0	0.0	3.813519174227145	0.0	5.520972082163656	0.0	2.504516628704384
Proliferation of connective tissue cells	2.0463289156167255	1.956358504534688	0.0	0.0	0.0	5.3896214409367715	4.02902829741954	0.0
Proliferation of neuroglia	0.0	0.0	0.0	3.2459569469052147	0.0	5.598068236381159	3.3005273737408847	1.2600164860842615
Uterine leiomyoma	0.0	0.0	0.0	3.663880912208765	3.168163527616789	0.0	4.497834930206593	2.057109554310816
Infection by lentivirus	0.0	3.1482953842194688	10.233947568997994	0.0	0.0	0.0	0.0	0.0
Peripheral vascular disease	2.8796593363900795	0.0	0.0	6.754368728113938	0.0	0.0	3.6729408407083226	0.0
Cell movement of neurons	0.0	0.0	0.0	0.0	3.4570505294326006	8.229137847484601	0.0	1.5860613529041891
Formation of uterine carcinoma	0.0	0.0	13.202891137008969	0.0	0.0	0.0	0.0	0.0
Neuroinflammation	2.4197320709890713	0.0	0.0	3.694376080458492	0.0	5.403122984207829	0.0	1.6451752451949984
Quantity of cellular protrusions	0.0	0.0	6.7120830669806075	0.0	0.0	6.37947037219415	0.0	0.0
Ovarian tumor	0.0	0.0	0.0	4.457656509540414	0.0	4.493157502792829	3.9091099308970776	0.0
Vasculogenesis	1.591894144145257	0.0	0.0	3.9446777784309797	0.0	5.642263941586822	0.0	1.6423770252567893
Abnormal morphology of cerebral cortex	0.0	0.0	9.057239193879287	0.0	0.0	0.0	3.7044353394329934	0.0
Development of tumor cell lines	0.0	2.991336256932168	0.0	0.0	0.0	5.570809243794793	4.101480711865834	0.0
Congenital malformation of brain	0.0	2.4062411402402035	7.066278187895945	0.0	3.187973186458683	0.0	0.0	0.0
Density of neurons	0.0	0.0	6.602710271757164	0.0	0.0	0.0	3.8223949938037234	2.2203624426518838
Cell death of embryonic cell lines	0.0	4.197360515537493	8.447895550507567	0.0	0.0	0.0	0.0	0.0
Renal clear cell adenocarcinoma	0.0	0.0	7.661840903016531	0.0	4.958645030224358	0.0	0.0	0.0
Smooth muscle tumor	0.0	0.0	0.0	3.4363214985232973	3.202177375778413	0.0	4.335873556172517	1.6451752451949984
Length of neurites	2.120715401177223	0.0	0.0	0.0	0.0	6.102670835855518	4.381839123492863	0.0
Biosynthesis of purine ribonucleotide	3.5082776601862973	0.0	0.0	0.0	3.5642400254579067	5.52700901959406	0.0	0.0
Formation of plasma membrane	0.0	0.0	0.0	0.0	0.0	4.795135343598945	5.412297009025268	2.3020412906327077
Stage I-II tumor	4.010553254690527	2.104324102702217	0.0	0.0	0.0	0.0	6.2857233912485215	0.0
Motor function	3.438369118795744	0.0	0.0	0.0	0.0	4.886483007377962	3.995932766526208	0.0
Cerebral amyloid angiopathy	0.0	0.0	0.0	4.202144351695851	0.0	4.6836934955642615	3.3176488058741307	0.0
Neoplasia of epithelial cells	0.0	0.0	0.0	3.6118554776843554	4.956841835817562	0.0	3.566517176979393	0.0
Differentiation of neurons	0.0	0.0	0.0	4.094088369164464	0.0	4.493306627368492	3.5465748843517004	0.0
Transactivation of RNA	1.5955881196305735	0.0	0.0	0.0	4.89834261344234	5.637615036113484	0.0	0.0
Hereditary myopathy	4.202822952182695	2.1169928324610283	0.0	4.277287708908685	0.0	0.0	0.0	1.516478241355444
Infection by Retroviridae	2.163032591014316	0.0	9.938762467785574	0.0	0.0	0.0	0.0	0.0
Necrosis of muscle	0.0	1.8005868901894433	6.713670391667309	3.567565257459883	0.0	0.0	0.0	0.0
Cell movement of cancer cells	0.0	0.0	0.0	3.7467944906643473	0.0	4.528312825770986	3.78341319045763	0.0
Endometrium tumor	0.0	0.0	12.039259051795492	0.0	0.0	0.0	0.0	0.0
Interaction of DNA	3.144803263640891	0.0	0.0	0.0	0.0	4.686194098499959	4.139215037114374	0.0
Abnormal growth in endometrium	0.0	0.0	11.948833405140475	0.0	0.0	0.0	0.0	0.0
Angiogenesis	0.0	0.0	0.0	5.8634823589577785	0.0	4.606040664283504	0.0	1.4401926595659187
Squamous-cell carcinoma	0.0	0.0	0.0	3.507392910546103	4.887557169307174	0.0	3.448288209273961	0.0
Esophageal adenocarcinoma	0.0	1.5888963021433904	6.991831859712393	0.0	3.2451060676686514	0.0	0.0	0.0
Hepatitis C virus-related hepatocellular carcinoma	0.0	0.0	6.547742624864307	0.0	0.0	0.0	5.178542938756259	0.0
Scar tissue	0.0	0.0	0.0	4.776025456109657	0.0	0.0	4.629049933166889	2.319245292053865
Organization of synapse	0.0	0.0	0.0	0.0	0.0	5.171798257636957	3.856762861366773	2.650100598640165
Endocytosis by eukaryotic cells	2.947441623301952	2.1561035389938423	6.511251418637868	0.0	0.0	0.0	0.0	0.0
Leiomyoma	0.0	0.0	0.0	3.5505699067449648	3.1928872193922566	0.0	4.849407923220366	0.0
Formation of cytoskeleton	0.0	2.201507435393198	0.0	4.255503189518057	0.0	5.065160866094158	0.0	0.0
Migration of neurons	0.0	0.0	0.0	0.0	3.389522457810877	6.837335320514011	0.0	1.288155199862217
Infection of cervical cancer cell lines	2.397911609975204	2.1006123292550556	6.896357498124758	0.0	0.0	0.0	0.0	0.0
Epileptic seizure	0.0	0.0	0.0	0.0	6.319748614971939	4.9703575576538706	0.0	0.0
Differentiation of oligodendrocyte precursor cells	3.464131302546858	0.0	0.0	4.121634827596724	0.0	0.0	3.657167270019651	0.0
Encephalomyopathy	0.0	0.0	11.11026599683383	0.0	0.0	0.0	0.0	0.0
Benign thyroid nodule	4.620054126631057	2.8455596605737665	0.0	0.0	0.0	0.0	3.602572574853348	0.0
G1 phase of tumor cell lines	1.7149339479016934	0.0	0.0	0.0	4.395608990307116	0.0	4.949754331112544	0.0
Clathrin mediated endocytosis	1.8678050620800475	1.7264287692631781	7.306756284515301	0.0	0.0	0.0	0.0	0.0
Arrest in interphase of tumor cell lines	0.0	1.8589065272789171	0.0	0.0	4.466791591223195	0.0	4.537164501056013	0.0
Development of neuroglia	0.0	1.8198426721796164	0.0	3.532578949013684	0.0	5.484999890902428	0.0	0.0
Grade 2-3 glioma	0.0	0.0	7.339910869376276	0.0	3.4706172282406715	0.0	0.0	0.0
Loss of neurons	0.0	0.0	0.0	4.981519286785287	0.0	0.0	4.624445371722476	1.1503343188068573
Bladder tumor	0.0	0.0	7.0702403429745235	0.0	3.680310546452614	0.0	0.0	0.0
Long-term potentiation of cerebral cortex	0.0	0.0	7.1789704991213945	3.528035890196472	0.0	0.0	0.0	0.0
Arrest in interphase	0.0	1.9618444143550444	0.0	0.0	3.9780544215222267	0.0	4.739275613514168	0.0
Transactivation	0.0	0.0	0.0	0.0	5.050846837853347	5.606876791381768	0.0	0.0
Lymphoproliferative disorder	0.0	0.0	10.620918295543948	0.0	0.0	0.0	0.0	0.0
Growth Failure	0.0	2.1061250872075683	8.48431581192996	0.0	0.0	0.0	0.0	0.0
Endocytosis by tumor cell lines	4.637789938293624	1.7272288374996076	0.0	0.0	4.186959884110074	0.0	0.0	0.0
Survival of neural cells	0.0	0.0	0.0	5.020674155762066	0.0	5.520635645609251	0.0	0.0
Interphase	0.0	0.0	0.0	0.0	4.735712803834802	0.0	5.777842893861433	0.0
Formation of actin filaments	0.0	1.8386272490760693	0.0	3.4346538878534196	0.0	5.216229873822181	0.0	0.0
Grade 3 glioma	0.0	0.0	7.304150822515665	0.0	3.184561308030699	0.0	0.0	0.0
Abnormal morphology of forebrain	0.0	0.0	6.558369439214587	0.0	0.0	0.0	3.9247158500921517	0.0
Size of brain	0.0	0.0	0.0	0.0	0.0	5.52700901959406	4.942029245188302	0.0
Autophagy of endoplasmic reticulum	2.018480048733511	4.033582797151895	0.0	0.0	4.277143244247182	0.0	0.0	0.0
Cell movement of lung cancer cell lines	1.9350377343551703	0.0	0.0	0.0	0.0	7.236227750936011	0.0	1.1503343188068573
Interphase of tumor cell lines	0.0	0.0	0.0	0.0	4.453768265162856	0.0	5.769355157232319	0.0
Infection by Marburg virus	3.6195168435470606	1.5639113642764035	0.0	0.0	3.6234214783148952	0.0	0.0	1.283649398889115
Diffuse B-cell lymphoma	0.0	0.0	0.0	3.9271533682610174	6.160575877409922	0.0	0.0	0.0
Apoptosis of retinal ganglion cells	0.0	0.0	0.0	4.682244856949611	0.0	5.396302345940341	0.0	0.0
Activation of peripheral blood neutrophils	4.466174411926308	3.2322701063651835	0.0	0.0	0.0	0.0	0.0	2.2810254169211768
Abnormal morphology of neurites	0.0	0.0	0.0	5.166409401271569	0.0	0.0	4.780532893858163	0.0
Growth failure or short stature	0.0	1.5834303232627238	8.345815287257812	0.0	0.0	0.0	0.0	0.0
Endoplasmic reticulum stress response	4.41713592097673	0.0	0.0	0.0	0.0	5.4816832460673295	0.0	0.0
Pancreaticobiliary carcinoma	0.0	0.0	6.705813765499455	0.0	3.1161652146221632	0.0	0.0	0.0
Arrest in G1 phase of tumor cell lines	0.0	1.5953629377690652	0.0	0.0	4.384353664111582	0.0	3.8032082136884315	0.0
Invasion of carcinoma cell lines	0.0	0.0	0.0	0.0	0.0	5.602734601575088	4.167869138967188	0.0
Internalization of protein	1.664123122368786	1.5953629377690652	6.500657032571471	0.0	0.0	0.0	0.0	0.0
Size of body	0.0	1.5639113642764035	8.155688813678058	0.0	0.0	0.0	0.0	0.0
Muscle tumor	0.0	0.0	0.0	0.0	4.731167136136424	0.0	4.936881434852819	0.0
Senescence of cells	0.0	2.3017252860368127	0.0	0.0	3.235552979926572	0.0	4.100031851397012	0.0
Size of head	0.0	0.0	0.0	0.0	0.0	4.699681265573375	4.926251240247314	0.0
Peripheral T-cell lymphoma	0.0	0.0	0.0	3.7990399017815784	0.0	5.8110321761242725	0.0	0.0
Endometriosis	1.8172839661043012	0.0	0.0	3.8279567628240323	0.0	0.0	3.9551791432601755	0.0
Female genital tract serous carcinoma	0.0	0.0	0.0	4.25114279700394	0.0	0.0	5.2873090021456655	0.0
Pelvic serous carcinoma	0.0	0.0	0.0	4.25114279700394	0.0	0.0	5.2873090021456655	0.0
Adult acute myeloid leukemia	9.50874165571375	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Grade 3-4 tumor	0.0	0.0	9.495559198549518	0.0	0.0	0.0	0.0	0.0
Waldenström macroglobulinemia	0.0	2.969647412173209	6.500657032571471	0.0	0.0	0.0	0.0	0.0
Migration of neuroglia	0.0	0.0	0.0	3.2574441401451764	0.0	6.186812721494025	0.0	0.0
Nuclear type 1 mitochondrial complex iv deficiency	3.6195168435470606	0.0	0.0	0.0	4.279115068703622	0.0	0.0	1.5203793618416919
Leukocyte migration	0.0	0.0	0.0	4.921672796481261	0.0	4.488834284273318	0.0	0.0
Grade 3-4 glioma	0.0	0.0	9.400080140460856	0.0	0.0	0.0	0.0	0.0
Migration of lung cancer cell lines	2.1385414748760754	0.0	0.0	0.0	0.0	6.100260761289125	0.0	1.1503343188068573
Autosomal dominant neuropathy	0.0	0.0	0.0	3.939401214065911	0.0	0.0	3.8032082136884315	1.6423770252567893
Cell death of cerebral cortex cells	2.1248941028902184	0.0	0.0	3.262399642336018	0.0	0.0	3.9591218779858326	0.0
Proliferation of embryonic cell lines	0.0	4.389887951341171	0.0	0.0	4.90848050625455	0.0	0.0	0.0
Diabetic complication	0.0	0.0	0.0	7.662653870759294	0.0	0.0	0.0	1.6104283086125843
Synthesis of reactive oxygen species	4.808012838587842	0.0	0.0	0.0	4.411663152305462	0.0	0.0	0.0
Cell movement of colorectal cancer cell lines	0.0	0.0	0.0	3.350898016262276	0.0	5.824037544185198	0.0	0.0
Conformational modification of protein	0.0	0.0	9.165998964686835	0.0	0.0	0.0	0.0	0.0
Tremor	2.092463555597365	0.0	0.0	0.0	0.0	7.030670551227306	0.0	0.0
Grade 3-4 glioma cancer	0.0	0.0	9.1006942300138	0.0	0.0	0.0	0.0	0.0
Biliary tract carcinoma	0.0	1.803983518016066	7.272089542811376	0.0	0.0	0.0	0.0	0.0
Early stage diabetic nephropathy	0.0	0.0	0.0	4.3497083626611115	3.1729023721007703	0.0	0.0	1.547754815790318
Transport of vesicles	0.0	0.0	9.057239193879287	0.0	0.0	0.0	0.0	0.0
Capillary hemangioma	0.0	2.416076144122478	6.618105544605131	0.0	0.0	0.0	0.0	0.0
Serous ovarian adenocarcinoma	0.0	0.0	0.0	4.334771295227355	0.0	0.0	4.652773402327109	0.0
X-linked hereditary disease	0.0	0.0	0.0	3.8501961253964714	0.0	5.063562258478748	0.0	0.0
Hepatocellular carcinoma	0.0	0.0	0.0	0.0	0.0	5.423877237731066	3.488408084212598	0.0
Syndromic developmental delay	2.067358154098884	0.0	0.0	0.0	3.6622461197611367	0.0	3.177049597484771	0.0
Cell death of retinal ganglion cells	0.0	0.0	0.0	4.26568569475606	0.0	4.602711738421399	0.0	0.0
Abnormality of cerebral cortex	0.0	0.0	8.859596343639296	0.0	0.0	0.0	0.0	0.0
Growth of epithelial tissue	0.0	0.0	0.0	4.197155714886645	0.0	0.0	4.624445371722476	0.0
Cell movement of leukocytes	0.0	0.0	0.0	4.18802295710753	0.0	4.62402891068323	0.0	0.0
Diffuse lymphoma	0.0	0.0	0.0	3.572271719808542	5.207096467146421	0.0	0.0	0.0
Alternative splicing of mRNA	3.3357566893009705	0.0	0.0	0.0	5.338287653632387	0.0	0.0	0.0
