Gene	PVal	FDR	Log2FC
YWHAB	0.000506431621380347	0.00347670005166845	0.269255713078523
ZFAND6	0.000507203473275596	0.0034800427073679	-0.198850567517003
RPS15A	0.000514284491660037	0.00351677295444795	0.223598285103712
ATP5MPL	0.000515858321173236	0.00352340214257607	0.177452507364152
SNHG7	0.000517323441539691	0.00352964871034874	-0.210353848559256
MRPL19	0.000530342439625842	0.00359637546649107	0.17531911050319
LMAN2	0.000541960720472053	0.00365486818284107	0.220702948667464
SLC1A3	0.00054515341081505	0.00366975774624456	-0.184706106014261
TMED2	0.000548111158252435	0.00368211307796314	0.207226357229002
NCL	0.000549096411180865	0.00368443581547963	0.162582753575458
ANXA6	0.00055493808481851	0.00370555430830425	-0.163345088121854
KHDRBS1	0.00055983793900902	0.00372199278667238	-0.178254529377131
FAU	0.000564160891716956	0.00374461791877129	0.230159990499371
UPF3A	0.000573806320178045	0.00379187677719785	-0.209524844882185
DANCR	0.000576618002154171	0.00379998565404342	-0.164322252485675
CEP97	0.000584672365934287	0.00384088480044131	-0.161909877753751
TKT	0.000592595107151422	0.00387646708282824	0.175867283584376
COPS6	0.000592105921387622	0.00387646708282824	0.168902552427247
ILF3	0.000605635542881984	0.00394486767211609	-0.150789010471573
JAM2	0.000613033342084266	0.00397608932919551	0.161055634076112
TM9SF2	0.000615577688330095	0.00398835560083578	0.213486540445202
SRM	0.000625642092253655	0.00403643257934173	0.207556697577781
LRRN1	0.00063451504750359	0.00408072188561827	0.20477653755895
ATOX1	0.000634466052256687	0.00408072188561827	0.227633419419773
CDC42SE1	0.000640030936080609	0.00410325345005379	0.156088905817761
P4HA1	0.000641290991012318	0.00410486733397979	0.152817202022735
VIM	0.000648375097748786	0.00414152984770184	0.201373464285029
POGZ	0.000658939102472516	0.00419365464225995	-0.197383973567116
PACC1	0.000661585648345011	0.00420371826934841	0.289091844390798
STAT3	0.000663803037367953	0.00420925570891735	-0.281503872693669
RPN1	0.000676908830316237	0.00427681714674195	0.159203976155883
ERP29	0.000677996397624608	0.00428147363194899	0.164133515869285
HTRA1	0.000700914937873055	0.00440397976533383	0.273947830735152
CDCA7L	0.000708098811339949	0.0044358161281805	-0.193829953286538
GOPC	0.000709568303723026	0.0044418030206916	-0.238073375231457
RHOBTB3	0.000710752758987782	0.0044446612624259	0.155761478755895
AUXG01000058.1	0.000711770779239798	0.00444874950197321	-0.16095849528088
SOX2	0.00071590189425927	0.00446542892471321	0.233325327394199
CNBP	0.000717012785941751	0.00447007511725707	0.239006830768805
ERGIC2	0.000718212345896926	0.00447526907165263	0.171903217588806
NHSL1	0.000735444672532686	0.00456866011477197	0.168333410374037
HACD3	0.000743570626140535	0.00460976043505297	0.267051279219577
ZNF708	0.000756158926071894	0.00466648254882064	-0.235206898344857
CHGB	0.000786008500275466	0.00480937966626467	0.18279315792027
CUX1	0.0007893400056496	0.00482492967417346	0.195906823624881
ST8SIA1	0.000789856754859379	0.00482567311010385	-0.18895238520082
SEPTIN2	0.000796279539261859	0.00484793719491779	0.175176969237275
ARPP21	0.000799448853252921	0.00485996458177099	0.240888066356821
NDUFB2	0.000804848348428378	0.00488792286392629	0.322038705267939
HECTD2	0.000819996526486464	0.00495773147424712	-0.156689337714414
GSTP1	0.000829949705665423	0.00500304825039082	0.315210179927432
FUS	0.000847343749048957	0.00509532703453221	-0.212998942083084
NLGN1	0.000852517227770864	0.00511384720175126	0.194694885605864
KCND2	0.000854631928386056	0.00512065771440553	0.20355563884552
FGF12	0.000867527483550815	0.00518191067332533	0.232084287694872
RPLP2	0.000867682578150356	0.00518191067332533	0.294345536638626
CPSF6	0.000882870009353487	0.00524185290434329	-0.175421270465922
TAPBP	0.00090889377718039	0.00535729715284947	0.197374251968552
AKAP9	0.000928765971324542	0.00544029679030534	-0.191104571933134
CHIC2	0.000930451139160135	0.00544239384724342	-0.164192527641369
NSD3	0.000932391165358938	0.00545107386430288	-0.24774589903066
ATP5MC3	0.000960269990839117	0.0055819978096707	0.301021559599501
MIR99AHG	0.000965603538074906	0.00561033111822494	-0.154824209491941
ID2	0.000999014048676723	0.00576060367161889	-0.156333798780565
SERF2	0.00100920594579697	0.00580293418833257	0.235954748115771
YTHDC1	0.00101976068043311	0.00584985307192558	-0.210928993442985
DYNLRB1	0.00102029520573006	0.005850171524686	0.19777589135172
RBM5	0.00102759367461948	0.00588097542086584	-0.231073502906342
ELAVL3	0.00104753891597533	0.00597273239066605	-0.224559908734825
RPL35	0.00106380073432108	0.00603428942441433	0.215369270975675
NCKAP5	0.00106599821981078	0.00603571453803853	-0.191573871718994
RPS14	0.00107030716406636	0.00605169509015854	0.214090821938349
PDCD7	0.00108131268247083	0.00610544234443652	-0.20657310693651
HINT1	0.00108721665350062	0.00612744669552521	0.25132593970366
MYT1	0.00109302434395046	0.00615276380685661	-0.262026605069729
COX7A2	0.00109885606792397	0.00618163480311167	0.3126375717676
ZNF532	0.00111016778892336	0.0062344417158177	-0.15053537367467
TMED10	0.00111176326396955	0.00623987350315264	0.273783109767524
SLC41A3	0.00111287343154276	0.00624323528683127	0.155233929364275
CDV3	0.00111501582798697	0.00624951276145242	-0.194322947803677
C2orf80	0.00111736974388734	0.00625696317381757	-0.208502008013367
CWC15	0.00116920511555508	0.00647009609255743	-0.247811339471769
IFI6	0.00118321242858746	0.00651807550308464	0.176527299532623
NOVA1	0.00119166405329728	0.00655871702700301	-0.164025270369213
SLC52A2	0.00119406081989781	0.00656515032123885	0.153665488846238
TSPAN13	0.00126047267950899	0.00683880623493704	0.16773544325679
HNRNPU	0.00126450676027086	0.00685073959039319	-0.177776390380336
BTG2	0.0012708163162215	0.00687294825566566	-0.183849541384388
MED10	0.00130604754736343	0.00698675369949607	-0.205678948085824
GTPBP6	0.00131938318733098	0.00705500300651195	-0.157663058502866
STMN3	0.00133031291101788	0.00709480855120584	0.202117269266471
SDF2	0.00136638810475206	0.00723978217932189	0.171340342618186
KAT6B	0.00138212797302637	0.00729469703309034	-0.209358009461049
FOS	0.00138506691368057	0.00730705063359862	-0.198362554054591
PANTR1	0.00138986831773557	0.0073216606952248	-0.242478222427155
LINC00461	0.00138963074833882	0.0073216606952248	-0.247804753944245
DDX1	0.00139450575314337	0.00733466785664943	0.182132952636125
LDOC1	0.00146299396217728	0.00762918243384763	-0.153411311721667
CTSB	0.00151282480594303	0.00782886837075518	0.19135283028181
PAIP2	0.00153831041544682	0.00793721381658302	0.204066638012984
RB1CC1	0.00153991986505793	0.00794216271619614	-0.162178965143178
CACYBP	0.00155134877037239	0.00799098377585742	-0.152646610563476
OST4	0.00156471084733336	0.00804956743781723	0.294861253750176
USP46	0.00156535844303741	0.00804956743781723	-0.184725192981566
SFXN1	0.00157863557509838	0.00809591928053389	0.162049780475467
PEAK1	0.00160740748101878	0.00820019530730257	-0.186627868366041
APMAP	0.00162713639014505	0.00828679074673445	0.166428098061726
FNBP4	0.00165525493057477	0.00840566672229093	-0.182850839379761
BDP1	0.00166473042864158	0.00843862702940979	-0.167713218870998
OLIG2	0.00166658877515421	0.00843862702940979	0.267365500712886
IP6K2	0.00170630389197581	0.00857625704144825	-0.194394025445549
COX4I1	0.00171018483859286	0.00859172662843877	0.319094045372456
MAP4K4	0.00172846677321636	0.00867286963898578	-0.184549305914789
CLTC	0.00180956245978879	0.0089801651041855	0.20234689661717
PSMD8	0.00182811801215443	0.00906120344254953	0.264557287406368
NDUFS5	0.00185909656484053	0.00918492975177889	0.20569627781616
ATP5MG	0.0018637719306456	0.00919315290346313	0.334843865095855
DSCAM	0.00187958169885557	0.00926005002538364	0.207868947766731
IDI1	0.00189108280407725	0.00930906662079622	-0.243500397599815
ASCL1	0.00189464698594535	0.00932073855494146	0.274519126261856
NDUFA1	0.00194718479938157	0.00951107300395241	0.293093834015285
XKR4	0.00200496091191838	0.00970534586494618	0.170610912836696
SMARCAD1	0.00200829202292931	0.00971377048555867	-0.150237446175915
AFDN	0.00200809282543122	0.00971377048555867	-0.156197124850402
DDHD1	0.00202890051091252	0.0097812701032459	-0.172302424833465
RPL28	0.00204521759583674	0.00983157809008186	0.165417311505615
ATP10B	0.00205201688196268	0.00985888362683327	-0.188202962798809
KLHL7	0.00205412814549728	0.00986514630002292	-0.154552948969105
HMGN2	0.00206670007037609	0.00991382873507587	0.189629362695405
DNAJA2	0.00207075492953229	0.00992548271364906	0.157116875587379
ZNF91	0.00212642198310054	0.0101155859816991	-0.169763044653642
ATXN7L3B	0.00221197393335956	0.0104103420609327	0.223096079114796
SREK1	0.00226271667157401	0.0105960731249745	-0.228181475948958
PEPD	0.00229245125430897	0.0107024874498759	0.154786517662985
ATP2A2	0.00231506714644092	0.0107833390768432	0.218455585418665
COPS9	0.00248192982185382	0.0114437957755229	0.156942376549909
GOLGA4	0.00248485943937554	0.0114437957755229	-0.16108130160296
TULP4	0.0025408749532925	0.0116517037306432	-0.150326490836457
TMEM255A	0.00257320336109569	0.0117658302692107	-0.175707805275893
DARS1	0.00259160755325976	0.0118411159925033	0.153165901857644
TOP1	0.00259510146034651	0.011849646876833	-0.272285210610826
FZD3	0.00264201263320514	0.0120129934063047	0.167522892614125
ZNF286A	0.00265748568715671	0.0120653801848494	0.162852047261006
TM2D3	0.00274196344179333	0.0123479349242706	0.168698934495527
BAMBI	0.00276711417505992	0.0124382647846915	0.26923159814673
CSNK1E	0.00278037471247908	0.0124794988473014	-0.18115164456508
RPS25	0.00278177046000771	0.0124811765716658	0.276890267391547
MAP2	0.0027913945948113	0.0125151623298203	-0.154481442934606
GRIA3	0.00281739551067258	0.0126083300164443	-0.222833399650313
ZFYVE16	0.00283088938063664	0.0126458127306932	-0.237475727932857
STMN1	0.00283575357254578	0.0126629098287026	0.182749617999952
OCIAD1	0.00285442701866891	0.012732329137693	0.208971703801261
ATP5PF	0.00289394530147762	0.0128663101445017	0.314403201722683
SBDS	0.00291036427362372	0.0129251923177333	0.174471933418349
RPL23A	0.00290999488420713	0.0129251923177333	0.294346719928467
HSP90AB1	0.00291864202203389	0.0129502647583656	0.164871225475132
AP2A1	0.0029362951663188	0.0129996280454287	0.162157989033822
SKP1	0.00298564114360601	0.0131400487520217	0.201977338449411
MICOS13	0.00298805777185186	0.0131405841918073	0.156190029663909
RO60	0.00300732108100545	0.0131974173058999	0.245036350925726
GRB14	0.00301093386808191	0.013203782883621	-0.302036848260607
SLC1A2	0.00310023143485181	0.013445712540428	0.218596456560541
KMT5B	0.00311222291530902	0.0134881399803652	-0.156520865162185
TUFM	0.00311979766423525	0.0135065894623556	0.216479408486884
FUBP1	0.00328434799843565	0.0140496469719421	-0.152611744450505
LAMP1	0.00330387816274508	0.0141084839166453	0.168631771021355
TCEAL2	0.00338039729018276	0.0143549346679423	0.19539063150373
TAGLN3	0.00340073731798581	0.0144062451836839	-0.160450684963136
MORF4L1	0.00340868456881432	0.0144249011222901	0.204335698129931
FTL	0.00341139116316033	0.0144313544425622	0.271987725807868
DIPK1C	0.00344077669443017	0.014523152428636	-0.157169835105465
POU3F3	0.00344546478268857	0.0145352198241712	-0.282386406927519
TRIM44	0.00352814818982713	0.0148073105987487	-0.152920474213129
ERBB4	0.00358814079777377	0.0150015341780915	0.169569459979414
RPS13	0.00369556519851484	0.0153604313478666	0.248262022507358
ANKRD10	0.00369940537938717	0.0153676319382502	-0.17164955455767
SF3B2	0.00377966423256315	0.0156362493494746	0.186385200512159
TRAPPC6B	0.00378199300567822	0.0156362493494746	-0.152788217808427
KDM6A	0.00379762444282142	0.0156955625448995	-0.164052621231875
RPL4	0.00380816400357464	0.0157231598971119	0.224548046420996
SOX11	0.00384256943966267	0.0158170881586115	0.200871179621875
TSPAN6	0.00394938599821551	0.0161695780074442	-0.219362770403662
CALCOCO1	0.00402064098646589	0.0163353587384258	-0.17282050247906
RPS24	0.004130957451428	0.0166506215690727	0.157563754143053
INKA2	0.00415586764298387	0.0167307926207993	-0.165118039600793
OGA	0.00417649551748834	0.0167898419206995	-0.200737034164672
CALM3	0.00420199698096159	0.0168646037228011	0.280637482441252
DUSP1	0.00421149917166514	0.0168805511596805	-0.160944461063287
SPCS3	0.0042312951377345	0.0169376622475095	0.215874095879516
GALNT13	0.00437076667181216	0.0173345856177437	0.16138377072245
SKIL	0.00445292969077896	0.0176284052880011	-0.209592635160884
RNMT	0.00445722958093045	0.0176397099390485	-0.185598855991778
ARHGEF12	0.00447982781737235	0.0176833022409724	-0.157200358646933
LMAN1	0.00450333427923027	0.0177646064445217	0.183447323553453
C3orf70	0.00451745007618154	0.0177878025443635	0.172933219840207
DNMT1	0.00451327472459201	0.0177878025443635	-0.15211206589655
ATRAID	0.00471014432326426	0.0183785918913823	0.27002646462246
ZNF326	0.00475968893181175	0.0185025125150055	-0.218364835481688
BOD1L1	0.00476311302277715	0.0185025125150055	-0.181949665868481
KLF3	0.00479530432922735	0.0185920799278901	-0.202631710997168
HEPN1	0.00480323731338173	0.0186169271051511	0.254856341567907
RAC1	0.00481926469209114	0.0186553659855813	0.214591114757449
TMEM161B-AS1	0.00486806065444847	0.0187728527858475	-0.239620057877854
PPFIBP1	0.00489703105394721	0.0188571845959331	0.195063493287609
MAML2	0.00492479523737798	0.0189378224918442	-0.244301372114956
SUGP2	0.00501868206386651	0.019203043785968	-0.20374216287444
TRIP12	0.00514718418459258	0.0195346676340675	-0.17124724793831
AC245297.3	0.00517067608138992	0.0196116357087003	-0.169297094670278
DNM1	0.00530388296748545	0.0200050409764978	-0.150759168415702
TNRC6A	0.00535564083887001	0.0201498679253593	-0.170310343008727
EEF2	0.00538251213479664	0.0201967703793572	0.224844646119819
TENM1	0.00544055453915955	0.0203544917745845	-0.180567087082743
RTRAF	0.00552847086607058	0.020585126429061	-0.175124547407146
JMJD1C	0.00557995566548487	0.020682245384694	-0.15875778065941
ZNF292	0.00569590808475664	0.0209720004338658	-0.217205443927035
SLC25A5	0.00574896674669598	0.0211164303390671	0.300919820999237
MEIS2	0.00581476619120936	0.0212876916946163	-0.151109159411853
ARL1	0.00602368906022502	0.0218041833113599	0.154300614463045
UQCRB	0.00604219559838613	0.0218573528348197	0.159608126616794
BIRC6	0.00611232252326784	0.0220400929957692	-0.159012234268223
PCDH15	0.00619283994621076	0.022226625845969	-0.162807828736288
DEK	0.00622792892287629	0.0223266612350612	-0.219223879337706
RDH11	0.00624194222393125	0.0223491176724926	0.203282305984465
TUBB2B	0.00624537582407873	0.0223548578368914	0.156842682583901
GALR1	0.00644201084576747	0.0228706253323169	-0.172406548246459
XBP1	0.00697491843690978	0.0243663269078888	0.153264739522143
IFI27L2	0.00705709907094756	0.0245901143947168	0.240725263460363
SAR1B	0.00709954614725277	0.0247168634824396	0.179186067458485
COMT	0.00721619663198001	0.025022807711418	-0.185360951461098
SUMO1	0.00723008361143474	0.025047770163612	-0.161356828839367
CIAO2B	0.00725014329230319	0.0250867974466894	0.165309537727723
VPS13C	0.00741189030463138	0.0255133642306829	-0.151393069904139
LAP3	0.00745284845764389	0.0256182488638347	-0.157894418884471
PHF20L1	0.00752370272012512	0.0257964574174307	-0.155711217770426
NSD2	0.00755059258380401	0.0258596150381375	-0.151367050454009
PON2	0.00757417897056799	0.0259040738637768	0.153622882728818
KIF13A	0.00794863219383531	0.0268761475590561	-0.166863902255938
NUFIP2	0.00797417257975189	0.0269326796782383	-0.177457087116011
RSRP1	0.00850097955712653	0.0283126433954694	-0.222206621156442
MED13L	0.00870706049863823	0.0288730192424297	-0.177768004292504
GPBP1	0.00884481895273118	0.0292187649093064	-0.165607032545336
PSMD11	0.0088521911607059	0.0292352110994324	-0.193424860962421
SELENOK	0.00889476418885372	0.0293282276021789	0.274478135280357
WASL	0.00903685329538482	0.0296845318172498	-0.162424682747564
LAPTM4A	0.00913818083578237	0.0299609671268215	0.278186692097114
FAIM2	0.0091654343461947	0.0300260250202134	0.154226296061242
CHD2	0.00919854583174777	0.0300620391338334	-0.156960124380834
OS9	0.00923646979895034	0.0301456455517318	0.181676454967237
SOX10	0.00939272583865936	0.0304926530216764	0.225915098475926
UBE2B	0.00953898282593466	0.0308207025968135	-0.219254302412059
CSNK1D	0.00960826275291691	0.0309619295518138	-0.157977336475018
OAZ1	0.00964422403427684	0.0310532317771218	0.16151221476184
BLOC1S1	0.00972840294948405	0.0312464798597674	0.263619879971072
NACA	0.00974136511860308	0.0312670938747699	0.201102263380636
HSPE1	0.00985465879309165	0.0315395565618523	-0.214952127545839
PSENEN	0.00985913308377069	0.0315456097333224	0.174803367885666
TLE4	0.00988807498013095	0.0315728724720656	-0.180460230740375
TRA2B	0.0103111616146411	0.0325149023494996	-0.21906952357177
LRCH3	0.0103953221495789	0.0326958715974266	-0.180326327972818
CREB5	0.0104010808443099	0.0327050194174706	-0.193979355180261
RPS11	0.0104458108473042	0.0327954070197668	0.167715186059264
EIF2S2	0.011002583989749	0.0340965638839901	-0.157131957104901
ARF1	0.0110645076857255	0.0342276677724835	0.177668666101881
ANKRD17	0.0110800613203683	0.0342584275710527	-0.155554688101927
RBM25	0.0115494062933853	0.0352808651978776	-0.200267572635918
EMC4	0.0117005682632572	0.0355912927021569	0.157768627782427
APOE	0.0116995002081634	0.0355912927021569	0.187053686976147
KDM2A	0.0118016015436054	0.0357650023950503	-0.151489674198098
SNX1	0.0118654123491356	0.0359227270748621	-0.205261213223161
ADAR	0.0119866721375511	0.0362001945948165	-0.158475000864866
NLGN3	0.0120652556501294	0.0363654904380626	0.222630329462843
RPAIN	0.0126617675494361	0.0377895341981761	-0.250214402971946
ARPP19	0.012671921787656	0.0378021936474457	0.250374753889682
UBE2D3	0.0128364539083053	0.0381811036488389	-0.16748836456513
JUN	0.0128410094245229	0.0381853538109808	-0.235128962830235
BRI3	0.0129326144510179	0.0384109971523059	-0.154598005618834
VEGFB	0.0130089005829625	0.0385438386268124	0.166142691030465
AGL	0.0132717619299952	0.0391706206986544	0.153012379131743
RPS5	0.0137131774013785	0.0402764121944618	0.29011712360276
KMT2E	0.0141747173099449	0.0412986731803933	-0.164372472916537
TALDO1	0.0142684414701099	0.0415103562826233	0.237540933766489
ENY2	0.0143983755503481	0.0417788929903543	-0.169484141587104
SF3B1	0.0146495397094367	0.0422854527158165	-0.157336512881951
MTSS1	0.0146641530123794	0.0422988428767572	0.150340259860778
UNC50	0.0148773293147545	0.042792468893334	-0.187631011257129
ZC2HC1A	0.0152894116890002	0.0437715857847537	-0.154885677202029
KMT2C	0.0155257687473582	0.044292504954797	-0.203371363478077
HBD	0.0155902415868463	0.0444452895658623	0.174864982554224
MPC2	0.0159676578138282	0.0453307775174998	0.168523477661893
BEX1	0.0159749681612793	0.0453409914370682	0.174643811221865
HELLS	0.0160225162115046	0.0454337103531705	-0.150575469036079
PPM1K	0.0161657635647755	0.0457019607445842	-0.178059331830441
CPLANE1	0.0162107940478254	0.0457974618797343	-0.162470155028005
HNRNPAB	0.0162555457500356	0.0458496490173638	-0.196722904929996
HCG18	0.0162788470105733	0.045894173254878	-0.162185229113121
TOMM7	0.0163590316151419	0.046043920306337	0.249272838728337
MRPL36	0.0165541569893388	0.0463725595287196	-0.161288305057937
ERI3	0.0165854403831806	0.046426308365754	-0.165849006751923
ATP5F1D	0.0168748764755834	0.0470600779497147	0.184971983106431
ZNF451	0.0168932242482258	0.0470720848148715	-0.150456819474386
ERCC6L2	0.0169760090804041	0.0472811856098004	-0.157107734582195
PCM1	0.0172732923719823	0.0478595538352314	-0.171100294692195
CFL1	0.0173418585984552	0.0479393660169609	0.195427466112216
BAALC	0.0173713829248643	0.0480101153340954	0.263453014560211
GADD45A	0.0177003961246574	0.0487869415189441	-0.158959893003676
OLFM1	0.0178438122766776	0.0490714882537859	0.234735130951726
RPL32	0.0178497248575217	0.0490766973626547	0.172996325876341
RPS6	0.018179367411141	0.0496810503898558	0.244224957130881
ARHGAP12	0.0182043441121845	0.0497159335067328	-0.17855048297923
