Gene	PVal	FDR	Log2FC
CEBPG	0.0018826389049619	0.0132828821180241	-0.294591162135204
GLRX2	0.00188587482334057	0.0132980307260152	-0.25189326215451
NORAD	0.00189272472166297	0.0133386307130236	-0.304422134257323
SSB	0.00189956726618394	0.0133791320772229	-0.54840474838191
MIR99AHG	0.00190097245610565	0.0133813121650826	0.479232493956752
GAMT	0.00190599221431767	0.0134089187289526	-0.164755632871102
ADGRB1	0.00190857995150864	0.0134193937523172	0.5155146321949
RHEB	0.00192077706299378	0.0134896206269943	-0.542064282249503
UBE2D2	0.00192317819439079	0.0134987214299395	-0.509902881566036
FXYD6	0.00192878999937462	0.0135225673147889	-0.306622063496371
RFTN2	0.00193038324287165	0.0135259727740628	0.435353055514103
PJA2	0.00195218199203142	0.0136630364863494	-0.359100849759267
ZNF219	0.00197381667861424	0.0137907454782126	-0.211839571058398
TLE3	0.00198417856977626	0.0138393905612093	0.317194495911051
NDUFS3	0.00199476188284688	0.0138814967949908	-0.554612480504992
TNK2	0.00200744482529355	0.0139618016237529	0.563038606323827
NCAN	0.00201372846938759	0.0139975331796418	0.309029759205211
OLA1	0.00204651797301703	0.0141724870603142	-0.252615389539113
CDK11A	0.00208270820525075	0.014386943049054	0.239668194422816
CITED2	0.00208618070249617	0.0143946468472236	-0.238455029262958
TPI1	0.00209641190148647	0.0144407662452647	-0.52589321660056
ACAA1	0.00210287464810318	0.0144771184201151	-0.204130750572138
KMT2A	0.00212190132392348	0.014583444495823	0.498020418921853
NAXE	0.00212938258815837	0.0146266307925636	-0.220512483662184
TBC1D20	0.00214890289020107	0.0147524176492556	0.247712265719927
VAMP7	0.00215584233254148	0.0147917429254658	-0.195829876439543
SSPN	0.00216861930919678	0.0148627091039396	-0.493680042788355
TRA2A	0.00217065380726432	0.0148683090006277	0.546093193240836
RFX3	0.00218337032434632	0.0149234622478797	0.167668032307249
TTC28-AS1	0.00218738983934148	0.0149410470401999	0.203602888544618
MDM4	0.00224742394579762	0.0152395568340384	0.451014460514786
CRELD2	0.00224856148488801	0.0152395568340384	-0.211368501319573
POLR2J3.1	0.00226081912942395	0.0153056452481456	0.440134334884329
PHLDA3	0.00226770609251063	0.0153437642702672	-0.262453556230624
TMEM234	0.00227254843414397	0.0153510143950223	-0.191063434943997
PRMT1	0.00227059882832143	0.0153510143950223	-0.419048229661394
EIF3D	0.00227734951856356	0.0153579622695841	-0.210454485958314
SERF2	0.00227978178948171	0.0153658802400332	-0.510228329354425
POLR1D	0.00229511901217028	0.0154477581009019	-0.289691006672463
RPL27	0.00230043897514771	0.0154624442506764	-0.33841114210167
NFATC2IP	0.00231515484018805	0.0155442474234286	0.165176641327285
CHCHD1	0.002316558473467	0.0155451256244245	-0.237218606513547
COX20	0.0023523602619751	0.0157576591935708	-0.580284404087538
BTF3	0.00236061214295426	0.015788694469825	-0.481154191520134
SFRP1	0.00239218729574976	0.0159300891183162	-0.211359883187732
NUTF2	0.00240839033515001	0.0160205180627381	-0.387660494645904
EYA2	0.00241020180241514	0.0160238402900904	-0.198196970130715
SPATA6	0.00245424079417192	0.0162546869952395	-0.204961091387271
CSPG5	0.00246446067263304	0.016304690246407	-0.321196667149471
FEZ2	0.00250345554334648	0.0165195710488655	-0.494300476132293
SLC7A6OS	0.00250370310418816	0.0165195710488655	-0.240802349397919
ATP6V0B	0.00250923527988754	0.0165471330849171	-0.332882738668256
S100A16	0.00252349226219659	0.0166088236309063	-0.662294901401578
NAP1L2	0.00252674971802373	0.0166088236309063	-0.19582881859181
CKS2	0.00252616931038525	0.0166088236309063	-0.171834125810116
FIBP	0.00252241425747373	0.0166088236309063	-0.510859690937901
ABCA2	0.00256334128784163	0.0168312296496827	0.289446216501266
COX5B	0.00256889230780023	0.0168586145917056	-0.5061267726386
TSC2	0.00257188351704079	0.0168601252783785	0.305090858064285
NT5E	0.00259925099994003	0.0169848327780993	0.331521896418972
UBE2B	0.00260841982942759	0.017022639488191	-0.421757470538083
HES6	0.00262227022586132	0.0170804193431703	-0.232159977259123
CALCOCO1	0.00264028260598674	0.0171702723466006	0.303604942936842
FABP5	0.00266221557591122	0.0172669351187486	-0.278481445506302
BCKDK	0.00266147878964299	0.0172669351187486	-0.199979879408871
COPE	0.00266955064852293	0.0172961390293955	-0.627094018825538
PCDH19	0.00267545810259324	0.0173252225911831	0.410526408005029
AASDHPPT	0.00270115121409497	0.0174545818929851	-0.649699640561231
RBM5	0.00271225879937007	0.017489343567427	0.353398026143808
IFI27L1	0.00271214417997234	0.017489343567427	-0.299661373969585
IGBP1	0.00275404359063642	0.0177213563606126	-0.304475671648494
GSDME	0.00277155197064112	0.0178058728129616	-0.180520190681185
PSMA4	0.00277646359039111	0.0178280493319909	-0.402115473878877
GUK1	0.00278015976953062	0.0178424021362467	-0.544332632562013
LINC00342	0.00282511022147539	0.0180791188278357	0.314199664447693
MON2	0.00282592629512309	0.0180791188278357	0.16240630963015
MLLT6	0.00284010617882095	0.0181522904996731	0.178234787845033
LSM12	0.00284206672397254	0.0181522904996731	-0.387688897215769
LINC-PINT	0.00284720614110922	0.018167674295385	0.177428513509129
HYI	0.00287929609153542	0.0182583636957112	-0.193144556161296
CPLANE1	0.00287290971054407	0.0182583636957112	0.248627466808618
LINC01003	0.00286911341178783	0.0182583636957112	-0.565915459728267
NAP1L4	0.00287183780966259	0.0182583636957112	-0.151858173469477
LINC00863	0.00287530547879228	0.0182583636957112	0.244869537632757
NDUFV2	0.00287585988578478	0.0182583636957112	0.411858949332368
FOSB	0.00288722884921997	0.0182987679997527	0.449168725275793
BANF1	0.0029007225994386	0.0183652281528997	-0.65029609394968
TMEM164	0.00291072775292905	0.0183904387203944	-0.165532777006363
TPT1-AS1	0.00296440068310258	0.0187005297224854	0.211762229053717
PLOD3	0.00297209025326355	0.0187393589381041	0.292471820482113
RPL34	0.00297616131396047	0.0187456720615778	-0.48461969302553
PTENP1-AS	0.00298069882461615	0.0187600728920774	0.231769940113322
PKN1	0.0030199864991446	0.0189727855524964	-0.344847129738001
RPS8	0.00304446338696018	0.0191069020272069	-0.390631741035125
COA4	0.00304781090814462	0.0191082723927979	-0.366870768011951
RSRC2	0.00308479142538869	0.0193004906138689	0.381113185740086
MMGT1	0.00308915060684979	0.0193178680806229	-0.251385844770558
C1orf56	0.00311200369325746	0.0194508193990549	0.213989594851535
EBF4	0.0031551634763477	0.0196301637985912	0.32885295222805
AL590807.1	0.00316100515431606	0.01965649488272	0.185781685259453
COPRS	0.00318798384344674	0.0198141713384301	-0.51086587003772
GK5	0.0031994167782689	0.0198682414567737	0.189286386634455
NEPRO	0.00325212385404777	0.0201512879906065	-0.240268995196087
SDHAF3	0.00326355443947661	0.0202016170143577	-0.248981099216315
RPL26	0.00326310449023715	0.0202016170143577	-0.446370399491274
ALDOA	0.00329086630790544	0.0203500507435185	0.181128692720433
MEAF6	0.00330600548891988	0.02043332238673	-0.255936975314474
PCDHGA10	0.00332676803748599	0.0205097516616943	0.185085511259495
NAE1	0.00333912500060897	0.0205651707677445	-0.299350410126756
NHLRC3	0.00334387547629236	0.0205823933282573	0.241067139605717
NOP10	0.00335984952088365	0.0206303882345661	-0.601994319285308
MIR503HG	0.00336411911347402	0.0206462244888735	0.189758902665028
RICTOR	0.00338889231569381	0.0207878160982263	0.335811540998608
FAM181B	0.00339648252726039	0.0208239162175859	-0.69083156921065
MBTPS1	0.00339831522385675	0.0208246983587368	0.228154884236045
FGFR1	0.00340295965380849	0.0208427012296706	0.234930355238476
ZFP36L2	0.00341300027557127	0.0208832526881522	-0.47608914875709
SOX4	0.00342121392524709	0.0209125553899113	-0.483388232814833
PGP	0.00342389501919615	0.0209184741718072	-0.27649985243348
WASL	0.00344752836107122	0.0210208007357777	-0.306246371087844
MT1M	0.00344715674963116	0.0210208007357777	-0.259556849209851
PFDN4	0.00346203906007102	0.0210715970626041	-0.22803163383963
HP1BP3	0.00349045215543073	0.0212189607637011	-0.338654741279896
THYN1	0.00349968878240173	0.0212539528092851	-0.629479297742441
TNRC6C	0.00354169311670978	0.0214557033900678	0.43824482416548
UGGT2	0.00355361080581261	0.0215065652980126	0.239923281796377
BTF3L4	0.00356369797136214	0.0215476284309446	-0.532048666546488
PTN	0.00357625043100532	0.0216114530004295	-0.273396505136137
RPL36AL	0.00359408304849361	0.021687023849433	-0.509836590251327
HNRNPD	0.00361960350506473	0.0218194558772732	-0.524923129336034
ZNF638	0.00363525029900461	0.0219029659110722	0.467817316433774
ZFHX4	0.00364403852242679	0.0219298603534655	0.357286769205539
NF1	0.00364689645278706	0.0219298603534655	0.23069653372359
UPF3B	0.00366563564245804	0.0220142578866356	0.241345172956922
ATP5F1D	0.00366633919114196	0.0220142578866356	-0.383812686442292
PALMD	0.00368023100216699	0.0220759632757689	-0.165510125097686
PTTG1IP	0.00368224752902455	0.0220772160392621	-0.434544409955381
NAGLU	0.00368641720214958	0.0220913706034606	0.261170905039459
PXDN	0.00370073176288963	0.0221554103040054	0.261502038156491
SCG5	0.00370497825859001	0.0221699654444683	-0.563507440834525
ORMDL2	0.00370864643630248	0.0221810474664849	-0.163436300250503
AC234782.2	0.0037368903253516	0.0223114503818021	0.163209074737702
ZNF431	0.00373459937556868	0.0223114503818021	0.293455478300121
PWWP3A	0.00374730493590107	0.022346599210039	0.418359070758799
CCT2	0.00378027018961938	0.0225102095689037	-0.519735270496741
ANKMY2	0.00379499161753181	0.0225868580043451	-0.197199214081667
SDHAF1	0.00383290865225971	0.0227681485262879	-0.179710344204042
RPS27L	0.00385464441453289	0.0228750108040282	-0.221943007999738
LSM7	0.00386504394751547	0.0229255860762537	-0.525035226010947
GPC6	0.00387658563717476	0.0229605918461762	0.157885253978288
LINC02609	0.00388581659150605	0.0229929641628214	-0.177971553073054
STXBP5L	0.00393770608994207	0.0232549344663745	0.226563275419392
CCNL2	0.00394349038510944	0.0232739481787169	0.285714129510951
SNRPN	0.00394473697944355	0.0232739481787169	-0.442792848388352
FOXN3	0.00396105179791906	0.0233495491338886	0.15265115825324
MRPL57	0.00396996769479646	0.0233889124247705	-0.589740102181611
TMEM50A	0.00400140857616585	0.0235343559771553	-0.286131012439587
THAP11	0.004010781347649	0.0235695835742124	-0.291963799239641
GTF2F2	0.00404831485854069	0.0237610561211568	-0.449080464119255
ZNF747	0.00404869874626441	0.0237610561211568	-0.160061130025413
FERMT2	0.00405820306710966	0.0237939673829142	-0.17383075205011
LENG8	0.00406408915758882	0.0238069124541903	0.268673229467622
RNASEK	0.00406940465483142	0.0238139142546508	0.268795693069697
BIRC6	0.00408500763364089	0.0238823351984951	0.175506232834736
SIAH1	0.00408999354473488	0.02388861365942	-0.187244736001264
TMEM130	0.00411471433501855	0.0239985702834678	0.314566302352479
U2SURP	0.00412691785323785	0.0240467785026688	0.343944842630403
EEF1A1	0.00416696889575712	0.0242570024422697	-0.319014902583366
MPLKIP	0.00418579412003328	0.0243433826609364	-0.244669666753544
THAP12	0.00419065354259643	0.0243600436533699	-0.361850271143034
COX4I1	0.00420736180448388	0.0244455326917991	-0.451545480933472
MED13L	0.00421014882861966	0.0244500939818982	0.315130053709754
NFKBIZ	0.00421941233841421	0.0244813548516603	0.158025203585257
CLDN10	0.00423007148577428	0.0245307991717765	-0.159183569015708
BEND5	0.00423680755850117	0.0245349126182906	-0.3024256877069
CBWD3	0.00423655135608169	0.0245349126182906	0.185103474022116
NDUFAF8	0.00425412042572379	0.0246001764959113	-0.421903364704333
SCAND1	0.00425103520663985	0.0246001764959113	-0.617548560579464
CHASERR	0.00426944328854773	0.0246770993294053	-0.333210646270057
C14orf28	0.00428746419232027	0.0247578251445898	-0.151255027468267
COPS3	0.00429090839106688	0.0247660038658317	-0.23905553633126
ATP5MF	0.00430355918914726	0.0248155658059752	-0.535304532453366
LIX1	0.00431464515483119	0.0248560194697893	-0.284660144924722
ODC1	0.00432209180094147	0.0248871792385187	-0.226437250110849
RAB18	0.00438022624201461	0.0251389582207351	-0.17540507772762
MT-ND1	0.00439482591532879	0.0252109013170083	0.408212860912131
CAMLG	0.00441425268552121	0.0252890400989848	-0.484975728973041
RBM25	0.0044189581547445	0.0252899418668672	0.257837426335275
MDK	0.00442175670285303	0.0252941052046576	-0.31333832222307
DVL1	0.00442966297552501	0.0253274690637111	0.263956035279937
MRPS26	0.0044790621564202	0.0255740000543992	-0.513244068871708
PHC2	0.00450609885410148	0.0256743002043307	-0.286748041389891
ATP5ME	0.00451889077216877	0.0257052692130867	-0.56690205423971
HIGD1A	0.00452519896505232	0.0257174291828237	-0.504505853294717
CTPS2	0.00453765409333103	0.0257759857869079	0.24408156199322
PMS2	0.00458654312774025	0.0260415858759143	0.259828500300239
CRMP1	0.00459797581898998	0.0260943674151137	-0.345158444452808
TSPAN13	0.00466407041580534	0.026420358065042	-0.151623647711845
MANF	0.004738145560492	0.0267778675290554	-0.207126691947853
MYO9B	0.00473678315876085	0.0267778675290554	0.342791619258798
TRMT112	0.00474727417056223	0.0268046506912051	-0.402558561602367
RO60	0.0047558530573704	0.0268406808639855	-0.236449435615765
RAMP2	0.00477555041106921	0.0268897174598378	-0.312664678441771
TMEM123	0.00481393234875723	0.0270559391511146	-0.153311617318756
DDIT4	0.00483107089654476	0.0271155845302815	-0.324259197183647
STX16	0.00484775421859085	0.02715977728235	0.295319559720408
FIS1	0.0048542737202583	0.0271825974073886	-0.52978943633976
DNAJC13	0.00492315104476868	0.0275052349998902	-0.177769109514462
LSM4	0.00495269341366172	0.0276215470528736	-0.430830194324797
IP6K2	0.0049878803079656	0.0277295030352931	0.254286953894932
CALR	0.00498826808880201	0.0277295030352931	-0.29068899584314
MRPL13	0.00499182865674571	0.0277366712396885	-0.299178221995939
CKB	0.00500552837253021	0.0278001446174222	-0.557708314265559
SON	0.0050261587529311	0.0278893579507258	-0.292000053411638
BRINP3	0.00503880906127305	0.027934169344225	-0.165058869583719
CDC14B	0.00504424004331237	0.027938414435038	0.183216853385721
SF3B2	0.00504643758648112	0.027938414435038	-0.222231950117152
GTF2B	0.00505907113118446	0.027944609345516	-0.287557020999415
ANKRD36B	0.00506128517745692	0.027944609345516	0.257442889224752
CARS1	0.00505219799211659	0.027944609345516	-0.229014714405016
HEXA	0.00506973106748742	0.0279785926467347	0.320544307880281
CHST11	0.00509163400752503	0.0280614287607866	-0.202863500309215
KAT6B	0.00511060748179972	0.0281532923659089	0.246626935847916
BEX2	0.00511391168554911	0.028158793244189	-0.409391206323201
MATR3.1	0.00511701772717448	0.0281631985137368	0.344537757976368
FASTKD1	0.00513751280753816	0.0282319910000325	0.217958608412296
CLASP1	0.00514335648602397	0.0282445201276127	0.239000136796539
PMVK	0.00517219954233667	0.0283646488597026	-0.447361856961255
MTX1	0.00517691068573123	0.0283777424617754	-0.233264527079099
PCYT1B	0.00520725652880143	0.028505703265913	-0.151849927583552
BCAS1	0.00522970205833058	0.0286157487627201	0.366744939294031
USP4	0.00524042872578814	0.0286579918361493	0.22009520580571
RTL8A	0.00524259268192633	0.0286579918361493	-0.222250825227142
CEP290	0.00524446178283745	0.0286579918361493	0.25671426710336
FMC1	0.00527307623881547	0.0287372066508939	-0.465578887537805
KCNB1	0.00527913621388723	0.0287573999019646	0.360922173366498
RNPS1	0.00529156372898287	0.0287994063378199	-0.29804210082444
AAMP	0.00531130008550901	0.0288939456322145	-0.255058833343057
ALKBH2	0.00531582685696371	0.0289022936745447	-0.219129088435556
FLYWCH2	0.0053471784025722	0.0290115903290157	-0.416655764047859
VDAC3	0.00536602393406474	0.0290984053237399	-0.479714316553891
STX4	0.0053679445831807	0.0290984053237399	-0.155539359156327
RTRAF	0.00537522554805574	0.0291216046812936	-0.251729072371568
ACVR2A	0.00540714091213276	0.0292719024644847	0.232654637312638
KLHL9	0.00542129864059146	0.0293355428877021	-0.372358601860898
CCDC85B	0.005484258178079	0.0296499535763076	-0.404019502737196
APH1A	0.00549468358232085	0.0296800400667335	-0.244397929267007
WDR11	0.00551787639989843	0.0297789767883162	0.273840165153606
GIGYF2	0.00554056107798341	0.0298618148479309	0.176017608484808
NAT8L	0.00553836226039658	0.0298618148479309	0.248014268095246
ABCF1	0.00564384158050316	0.0303381325804072	-0.465273866429603
FNBP1L	0.00565205300684984	0.0303689060152473	-0.160016717203963
ALMS1	0.00565604743509771	0.0303770041006369	0.163682600563251
LUZP1	0.00566502067786728	0.0303984611330374	-0.170463493760879
FIP1L1	0.00571327402849234	0.0306170319043339	-0.198527179786717
CDC42	0.005719270383565	0.0306225881494119	-0.416571202425911
RBX1	0.00572586706347484	0.0306441781096486	-0.447817455067263
KLF3	0.00579392807183424	0.0309541747774766	-0.284292535067532
GNG4	0.00580250671512049	0.0309606674117021	-0.287484311442293
PSD	0.00580274852250766	0.0309606674117021	-0.237769273113985
CCDC32	0.00582558231446228	0.0310418136154135	-0.191220797265867
FJX1	0.00585337081836644	0.0311762833862666	-0.167579751393342
USP33	0.0058838654972389	0.0313250432945853	0.410726678865989
ERH	0.00589455094879155	0.0313545952689857	-0.374216006932201
C16orf91	0.00589340872970838	0.0313545952689857	-0.208642619445838
CUTA	0.00596313126636472	0.0317055821315248	-0.474791891855917
FAHD1	0.0059850972378516	0.0318085259207492	0.153947322007508
ZBTB33	0.00599861582527816	0.0318665050344159	-0.190613267805344
NUDCD2	0.00600406057590248	0.0318815616580422	-0.533459405086455
MUC20-OT1	0.00605575323123279	0.0321141616209492	0.360986709460959
AP1M1	0.00605929717626402	0.0321190088601183	0.167868268102616
MYO5A	0.00607271362315582	0.032162207926974	0.30778470900739
APBB2	0.00619391929066229	0.0326701082039754	0.182379322415744
ANKRD44	0.0062090017777185	0.0327137785639672	0.268786763336251
SHC2	0.0062399401730049	0.032848443677978	0.323125130182804
NRXN2	0.00625601425760608	0.0328850457993382	0.179410833327118
TLCD1	0.00625766367294374	0.0328850457993382	-0.177984357596209
MAN2C1	0.00630652695389932	0.0330564865613615	0.252058876918546
LINC00882	0.00631808042462042	0.0331028383637448	-0.154354884543178
FEM1B	0.00633668388202867	0.0331753749382115	-0.243860520608226
MGARP	0.00636005749692735	0.033279940963999	-0.217596347785118
MTURN	0.0063700820531246	0.0333181208200474	-0.185663279114033
RANBP1	0.00637436786978013	0.0333262648945311	-0.585250772491531
RBP1	0.00639034588943849	0.0333955046417254	-0.486549865023663
SCD5	0.00639404049350965	0.0334005203367123	-0.294899366153633
CNN3	0.00640337339015735	0.0334349718743017	-0.484224540227538
ADPRS	0.00644671784773793	0.033646908151463	-0.150305094654108
RTCB	0.00649758604079445	0.0338689792216059	-0.393947024406306
INF2	0.00650676211621833	0.0339023403265249	0.250914445156495
SLAIN2	0.00656197166350025	0.0341150706739407	-0.236382192089739
GARS1-DT	0.00656435078062398	0.0341150706739407	0.225483584050254
MAPRE3	0.0066042019918652	0.0342929927409225	-0.174811812332361
LINC02256	0.00660954729895753	0.0342942983165712	0.176666265770242
WDR33	0.00661805752444229	0.0343118408634588	-0.253865004370942
CDK2AP1	0.00664273433086001	0.0344053072022024	-0.579787389909479
ANGEL1	0.0066408622881616	0.0344053072022024	0.217776580683133
LRCH2	0.00668308718640087	0.0345996370527825	0.305063821085801
CD81	0.00674631674553547	0.0348531160800443	-0.256662341220109
RPL17	0.00676446170073484	0.034918061019782	0.499279755965323
ARF1	0.00676957507474489	0.0349289481993491	-0.241504759723217
STX12	0.0067773306407387	0.0349454752248614	-0.391944219999418
VPS4A	0.00677850084399383	0.0349454752248614	-0.240025421480589
MFN1	0.00689846917190696	0.035458006248606	0.291184031601906
SEC61B	0.00695999289218301	0.0356853036071499	-0.470709013396104
HERC2	0.00699993595837298	0.0358599907129233	0.394094712669607
TNS2	0.00703899982482845	0.0359846399584051	0.192776159095317
EEF1B2	0.00706981556326682	0.0360879821210256	-0.363115857753721
SPAG7	0.00708856096732316	0.0361623204235246	-0.202501062316199
DSCAM	0.00710096110238056	0.0361853936095718	0.429979363975878
KBTBD2	0.007138581748253	0.0363416002048411	-0.207619103654602
MPHOSPH8	0.00716659969572003	0.0364386686443917	-0.287104578198339
ZNF713	0.00718372114908123	0.0365082506367451	0.173129216819435
DPH7	0.00718626336942072	0.0365082506367451	0.251353637622907
UBE2J1	0.00722483069564977	0.0366736730199379	-0.202073374666918
NDUFB6	0.0072295124470054	0.0366821917387939	-0.275629639536743
ENY2	0.00725705092213597	0.0368066291162984	-0.30779982061188
HNRNPAB	0.0072939291716434	0.0369297592351972	-0.410443141760879
EFS	0.00729644714931063	0.0369297592351972	-0.307152133391577
LITAF	0.00730211606154003	0.0369431414497052	-0.328283275236713
MFGE8	0.00732885409461381	0.0370323934867681	0.15434627630014
FAXC	0.00733745277419794	0.0370519921896981	-0.171077953727941
IGFBP4	0.00733880038539914	0.0370519921896981	-0.182995606637438
CARHSP1	0.00735836234547905	0.0371354046798908	-0.204126113703743
PHKB	0.00737016991482281	0.0371796303881582	0.283884577400745
DENND10	0.00737444813062531	0.0371804134402643	-0.380810178972198
ILF2	0.00739192430672996	0.0371971864681059	-0.622482157451336
NRF1	0.00738900716322011	0.0371971864681059	0.159952618168808
XYLT2	0.00742210421212504	0.0373183033111087	0.200662787269589
DLAT	0.00748008447118404	0.037582271657651	-0.160368063609291
RTCA	0.00749183899928104	0.0376069994649483	-0.197969508234171
P2RX7	0.00750579016751539	0.0376615510747188	0.266129600110966
KANSL2	0.00752880674554043	0.0377515557140016	0.18997636568795
EGR1	0.00756113259878066	0.0378769944335144	0.738069405260515
PSMA3	0.00756547087688536	0.0378831881178355	-0.437369765140033
MTMR2	0.00757978627964603	0.0379313929268825	0.251890933552409
TGS1	0.00761387171256672	0.0380507582220246	-0.258108711467443
PSMB5	0.00761552461423059	0.0380507582220246	-0.555570717179113
SCAMP5	0.00765743724672403	0.0381986074441884	0.412494025540573
MRPL40	0.00765973877268627	0.0381986074441884	-0.404776617899546
RPL36A	0.00767710628068771	0.0382383764298691	0.397022586337716
IQCK	0.0076747685256229	0.0382383764298691	0.246884268776447
MDM2	0.00769126841001653	0.0382737594757564	-0.264573248106569
GADD45B	0.00769361168533383	0.0382737594757564	-0.286432948744447
TRAPPC11	0.00773855265537436	0.0384659925030879	0.172139295066434
PCBP4	0.00783916374898571	0.0388711761536185	0.170536263085463
RABIF	0.0078635025564021	0.0389760376304135	-0.169836551362631
TMEM41A	0.00789076425897415	0.0390952956977084	0.203680638175279
SLC12A9	0.00790245416714462	0.0391214725347942	0.178472329490226
GCFC2	0.00792577986635603	0.0392051638346724	-0.166103109638561
CTXN1	0.00792495008427484	0.0392051638346724	-0.293410555827431
GGPS1	0.00794062100239392	0.0392574013642116	-0.207551089811821
MESP1	0.00795530679690369	0.0392817128170559	-0.200290651181831
METRNL	0.00795733705964107	0.0392817128170559	-0.192721363842586
WDR70	0.00799352982858948	0.0394285055721177	0.196545035584619
KMT5B	0.00807170000789747	0.0397819500389232	-0.205201922193553
GPR155	0.00807740544009534	0.039794010746222	0.452439987549572
SLC39A10	0.00812581192175896	0.0399482012004186	0.185327328046095
CEP162	0.00813190409468746	0.0399482012004186	0.161849423629224
TXLNA	0.00817784797351199	0.0400786746791741	0.210950191108327
RNF11	0.00817488644012291	0.0400786746791741	-0.216548858019094
GLA	0.00817637272625885	0.0400786746791741	0.192428451976582
NKTR	0.00820052784972611	0.0401415016547916	0.366447035460687
NUS1	0.00825111831187638	0.0403244929743682	-0.303793829278472
BAG6	0.00827521676456355	0.0404099249682585	-0.199813259585683
IAH1	0.00829594120445615	0.0404787574630535	-0.178331622074715
OGT	0.00840015282827072	0.0408403927116522	0.179539416458571
ORC4	0.00841128583510591	0.040845739126898	0.211660023654279
GAK	0.0084066960163242	0.040845739126898	0.151974120266423
ACTR6	0.00840890294094812	0.040845739126898	-0.166400732812109
HMGCR	0.00843530371157092	0.040929822896073	-0.158857239679605
DRAXIN	0.00848274419050443	0.0411273341796866	-0.191319317012809
LSAMP	0.00850034367439534	0.0411963084505517	-0.273144794013365
ISCA1	0.00851194616560972	0.0412298326965336	-0.318145412349729
STK4	0.00851401277824104	0.0412298326965336	0.22085269861012
ZDHHC15	0.00852155260511327	0.0412499888887231	-0.196937491073185
TNIP2	0.00853285526181523	0.0412883364946709	-0.177171824963668
LMTK3	0.0085543376983901	0.0413758916080944	0.20087475101393
RECK	0.00856691646326681	0.0414203288859373	0.160629208147713
OPCML	0.00857512085040386	0.0414435896105985	0.202185446126235
ATP5F1C	0.00860135728483101	0.0415539464080859	-0.449107414066222
RPSA	0.00864155539909168	0.0417151446992516	-0.479484625241043
MINDY2	0.00871561118105088	0.0419896486604238	0.307098327213442
LGALS1	0.00874146836532443	0.0420976155937331	-0.175027789635556
GRIK4	0.00900977971402667	0.043270326247506	0.180525480257859
ZNF254	0.00903914745303813	0.0433772525909449	-0.182215520931232
COBL	0.00906349565323022	0.0434428855623629	-0.207322152402998
ERGIC2	0.00908878391901232	0.0435227149345813	-0.290452909862531
USP8	0.0090908413819796	0.0435227149345813	0.192713588123503
GRIA4	0.00910841270198898	0.0435556164171462	0.267451578534868
PDCL	0.00913377464571243	0.0436256510551763	-0.162125882051269
IFNAR2	0.00915259944259114	0.0436643347626428	0.220291733665374
FBXW11	0.00919564449624042	0.0438183403170442	-0.459994211590831
DMAP1	0.00921407005232536	0.0438890162047775	-0.202197494875356
ZNF331	0.00925847033525879	0.0440489669670883	-0.173853564970547
NECTIN3	0.00931231094135173	0.0442656955017924	0.172229721612125
MT-ND6	0.00931852150455319	0.0442656955017924	0.215999910761393
WRN	0.00938095390643156	0.0444930446832034	0.164358958067583
HECTD2	0.0094617348564567	0.0448239595818098	0.232686193524445
CYB5A	0.00947769593822786	0.0448647676331694	-0.354881778272607
JAK1	0.00951270377600467	0.0449722813294082	-0.358964055643375
PPM1K	0.00951465041126753	0.0449722813294082	0.163654873381919
YES1	0.0095461600631464	0.0450840111566926	-0.328431645518853
GPR37L1	0.00955170701964304	0.0450875365158117	-0.202949457584229
GIGYF1	0.0095581251844088	0.0450882127760466	0.307223510721673
CSMD1	0.009571313956743	0.0451155759759561	0.343227281046346
MTF2	0.0097288508818465	0.0457521970812443	0.175190505120858
G0S2	0.00973953124509617	0.0457847941094532	-0.266074370275255
SSBP1	0.00980974747846473	0.0460439838410799	-0.153965385280943
DDX3X	0.0098269733414188	0.0460795489665974	-0.327064560682063
RALGAPA1	0.00982864366314471	0.0460795489665974	0.321461442845125
MAP7D1	0.00987216483610919	0.04623034859793	-0.310354415904364
NAA60	0.00993380048561084	0.0464477432353619	-0.21216212307066
IFT81	0.00994770538215131	0.0464771713206633	0.168961268872569
PABPC1	0.00999161036476468	0.0465931796047617	0.408022176042673
CCND1	0.00999903730950415	0.0466100162828146	-0.40022412308054
SNRPD2	0.0100606677987949	0.0468615315891235	-0.482517784096652
SEC24B	0.0100933058633868	0.0469777227551613	0.18229681955784
PSMC5	0.0101102359155624	0.0470132488055471	-0.527696910126456
SLC38A1	0.0101736109859092	0.0472255077806573	0.185157649170193
SETX	0.0101932210620115	0.0472805958337815	0.16761359362159
AGO3	0.0102099261806013	0.047340101914838	0.25241849411233
PIN1	0.0102305902816907	0.0473747882304308	-0.385994960082093
RAB5C	0.0102706859140008	0.0474956028276001	-0.430614374536353
SSBP2	0.0103332707358357	0.0477488594388048	0.168123806809315
PRKRIP1	0.0104039852355062	0.0479848458010714	-0.187643881143848
SGSM2	0.0104878855745432	0.0483170677185576	0.209793628232118
ZNF207	0.01050336032588	0.0483518807613916	0.192217111749815
GLS	0.0105548609037571	0.0485523601572827	0.241862797844687
ATP8A1	0.0105647551907951	0.0485795764853843	0.153712677964961
UBE3D	0.0106040292045909	0.0487051555756556	0.155319243995712
ZBTB4	0.0106849791176389	0.0490216566355087	-0.212543172303968
SENP7	0.0107105709116458	0.0490975986369316	0.372690684296515
