Gene	PVal	FDR	Log2FC
NDUFA2	7.68004966890344e-10	6.14655613409683e-09	0.18733267966712
SNRPE	8.0636356318997e-10	6.42408232044299e-09	0.184168308077597
MAGOH	8.31948361536706e-10	6.60636237935487e-09	0.156602281776942
HLA-A	8.90564178047926e-10	7.02889780821391e-09	0.17818752343525
VDAC2	9.42504534125846e-10	7.40244879439161e-09	0.21500439014428
ATP1A1	1.02990367845789e-09	8.00140815840089e-09	0.204139156052326
RAB8B	1.07658755725217e-09	8.3534713066841e-09	0.158982757577897
ARL3	1.09380240296823e-09	8.47627458594605e-09	0.225876612779895
DNM3	1.09785173623118e-09	8.49687151748505e-09	-0.182739490954094
HIGD2A	1.21269921531905e-09	9.30320070143943e-09	0.172527051913517
FAM162A	1.30732111447762e-09	9.99143477541628e-09	0.174509743970573
MRPL57	1.3103317764765e-09	1.00081813546638e-08	0.184687275582767
C1QBP	1.38003694784451e-09	1.05011783451869e-08	0.161117536822594
ATP6V1G1	1.38853626666659e-09	1.05592736144452e-08	0.23901607023338
CIAO2B	1.64816614110468e-09	1.24176761760096e-08	0.153036475822949
PRRC2C	1.73428356583598e-09	1.30222954809589e-08	-0.174627812867026
NASP	1.85148623413395e-09	1.38470308496497e-08	-0.176069249579014
SRP9	2.14793486410195e-09	1.58889936373574e-08	0.184376474035009
SELENOT	2.20972802700009e-09	1.62672744989464e-08	0.163734563212345
MALSU1	2.45067265048243e-09	1.79114692282118e-08	0.155506144515529
TOMM20	2.47018754213842e-09	1.80109853445591e-08	0.19220717729285
SLC3A2	2.62651571702781e-09	1.90634271898477e-08	0.185564796343042
CSTB	2.68517188481845e-09	1.94623170500224e-08	0.164372561472419
CUTA	2.94510160907695e-09	2.11953600186545e-08	0.171900648248863
RHEB	3.05661112511437e-09	2.1894657871567e-08	0.170604628414814
SNRPD1	3.12194068703497e-09	2.22972290121392e-08	0.162901662233302
PPDPF	3.34200035558634e-09	2.37577708630826e-08	0.16830607399697
SSR4	3.46011233294453e-09	2.45402740547338e-08	0.174157363083674
ATP5PD	3.48438558952273e-09	2.46980854351951e-08	0.197474664676803
NFE2L2	3.74924267945415e-09	2.6406863231934e-08	0.210454980463657
BORCS7	3.76580517736147e-09	2.65082297585681e-08	0.151412334368244
LAPTM4A	3.80577916905041e-09	2.67741825988552e-08	0.211813623145321
LMO4	3.95860739266295e-09	2.7689846555895e-08	0.226196044597449
ATP6V1F	4.26398084236265e-09	2.96898506429733e-08	0.209066361312849
POLR2L	4.83538952520561e-09	3.32889584393101e-08	0.180227241482288
PANTR1	4.87969282840653e-09	3.35372473344564e-08	0.163716582087467
PTPRA	5.07888653949882e-09	3.480832845505e-08	0.190796636397127
PFDN2	5.3325948772808e-09	3.63634736104022e-08	0.204758766929946
VAMP2	5.54919424898289e-09	3.77982762759777e-08	0.169688785215922
BTG1	5.72916715921396e-09	3.89806788387075e-08	0.206881860209778
HNRNPU	6.31912263245128e-09	4.26383672431644e-08	-0.176025081527396
MORF4L2	7.17460753367166e-09	4.81183315808523e-08	0.168981758272062
CCDC59	8.08563616415476e-09	5.36684100395772e-08	0.158184946560151
PNKD	9.71216383668326e-09	6.34302978274934e-08	0.169459012404972
ROMO1	9.98648892035773e-09	6.50133204607297e-08	0.178502436524002
LAMTOR4	1.03200626994675e-08	6.69707363170012e-08	0.155035572319552
RPS11	1.05710099424863e-08	6.84900500942095e-08	0.206919256659794
RAB14	1.14758891598876e-08	7.3804652085154e-08	0.202057057679858
LSM3	1.15710376816755e-08	7.43382867997382e-08	0.151344313297851
PHF20L1	1.2770174453674e-08	8.1527517304088e-08	-0.151378877611496
ZNF462	1.42406758052335e-08	9.00214149116546e-08	-0.172907553850147
TMEM14B	1.46240810395916e-08	9.22540814754818e-08	0.181428764107824
FKBP3	1.53598047584831e-08	9.65462148818083e-08	0.151284671829944
MT-ND5	1.72160109542912e-08	1.07111126737014e-07	-0.158877061375712
NUCKS1	1.73738998087734e-08	1.07873634145679e-07	0.215441232100636
SNRPG	1.79330615506541e-08	1.10838299958572e-07	0.216735952820273
NT5E	1.97662470191289e-08	1.21248204341849e-07	0.15859875810286
RTRAF	2.03856081751435e-08	1.24796708091743e-07	0.17678082523558
HNRNPA3	2.17299849667369e-08	1.31777610578962e-07	-0.152039359917659
SELENOF	2.57630619325144e-08	1.53410178148122e-07	0.167225130244512
OLFM2	2.59971141896645e-08	1.54427410310493e-07	0.185408929714458
ANAPC11	2.64300118689208e-08	1.56770148108368e-07	0.196125195229994
EMC7	2.66042459366234e-08	1.57727017293195e-07	0.157256416767494
NDUFS4	2.79575438948803e-08	1.65029233247063e-07	0.196393117918499
GPSM2	3.39194711703234e-08	1.96238039508839e-07	0.169385508762457
GSTM3	3.59420632154139e-08	2.0598799533076e-07	0.180852388133885
ASB3	3.75865446877584e-08	2.14506761809156e-07	0.180127908674615
JMJD1C	3.9316508170455e-08	2.23648120300777e-07	-0.168617020046202
KIF1B	4.26659477301612e-08	2.40905788085279e-07	-0.154841276390592
MTLN	4.54564924123755e-08	2.5454385228443e-07	0.168563909776997
ATP1B2	4.58465526595443e-08	2.56492875689883e-07	0.18470833054516
CHMP2A	4.64421544929285e-08	2.59569647347104e-07	0.178066431496981
MPC1	5.05987625335708e-08	2.79874405263813e-07	0.172084241175821
SF3B1	5.08366259190659e-08	2.80935616447761e-07	-0.152433032464445
NAP1L3	5.50665843127403e-08	3.01582149870626e-07	0.169673820038721
CDV3	6.97543522903258e-08	3.74465892097472e-07	0.164067774573086
FAM181B	7.15116578185822e-08	3.82722119604884e-07	0.169143387767175
POLR2K	7.49122299945639e-08	3.98824352625811e-07	0.173212635550177
C12orf57	1.02114749785008e-07	5.25992171709953e-07	0.156442899231636
ZNF706	1.12562484589615e-07	5.73041110584813e-07	0.163758751383353
DCTN6	1.13090962079487e-07	5.75491633281989e-07	0.169661598209432
OTUD6B-AS1	1.22885177090556e-07	6.20163912316926e-07	0.153978092755951
AP1S2	1.24125512853898e-07	6.25647911054336e-07	0.157469024140284
SH3BGRL	1.373225161569e-07	6.84818248192821e-07	0.168944042088143
NDUFS6	1.48938028426002e-07	7.34051711528154e-07	0.190080313080511
CYCS	1.75027620116062e-07	8.45574495442033e-07	0.156176111927225
TMED10	1.86129929908082e-07	8.95315019286099e-07	0.15665528370209
CWC15	2.04237122562178e-07	9.72834624747221e-07	0.172056554296655
PSMB7	2.09475921459786e-07	9.95071734262298e-07	0.161087807639079
PAIP2	2.36895756448075e-07	1.1102102354184e-06	0.163834079460202
ZFAS1	2.49000578777196e-07	1.15849297851653e-06	0.161511426848152
PDCD5	2.50005886301881e-07	1.1614004904545e-06	0.16465265102583
HSPA5	2.83956609939843e-07	1.30374514180275e-06	0.173201746757725
SCOC	3.05754179753704e-07	1.39543191230642e-06	0.165744976111184
CHCHD10	3.19919075137511e-07	1.45032355777818e-06	0.165862024443196
TIMP2	3.77207852518515e-07	1.68132828569658e-06	0.180186860960037
SEM1	3.87813846622376e-07	1.72357005414814e-06	0.176410817314268
EIF3K	3.98687314570177e-07	1.76803492114944e-06	0.15309534763862
COX20	4.09278746386821e-07	1.80647680868169e-06	0.191062540348187
LINC01896	4.48156953577546e-07	1.95896237438889e-06	0.160659217557769
SYAP1	4.80347429726782e-07	2.08326816734843e-06	0.153509104521172
PLPP3	4.92207170272006e-07	2.13092030150018e-06	0.176594386710878
RPL13A	7.54683701893537e-07	3.11699426825356e-06	0.157420967818156
SNRPB2	1.14476616142093e-06	4.55556504706216e-06	0.180518738650495
HMGN2	1.26354208586027e-06	4.96194195968213e-06	0.15867315848592
RPS27L	2.06681822411707e-06	7.6467891460593e-06	0.176729958062906
CAMLG	2.5682442303223e-06	9.24976903123746e-06	0.174284644255143
BRI3	2.91710719459964e-06	1.03146005117676e-05	0.163474623683202
MAP1LC3B	5.15081625287993e-06	1.70294853536607e-05	0.170608550547842
ARPC5	5.95940907769602e-06	1.94293281008813e-05	0.159539483512697
YWHAH	7.67269033482575e-06	2.41761008924734e-05	0.157332961347239
TIMM8B	9.16618955998013e-06	2.828364656292e-05	0.150794570103862
TMEM167A	1.07060905743983e-05	3.24289395300413e-05	0.150709549655581
DPYSL2	2.16480012735434e-05	6.02582275016491e-05	0.169355411692937
NOL7	4.11570809794286e-05	0.000106223886306374	0.156690907342112
UBL3	0.000120637279365238	0.000273906505463405	0.151164288276217
