Gene	PVal	FDR	Log2FC
FBXW11	2.63171882477918e-07	2.6739752085714e-06	-0.54340830791718
RNF187	2.64490302966199e-07	2.68513721539999e-06	-0.587691152775634
SEPTIN7	2.66220893242454e-07	2.69374960163222e-06	-0.415079551804046
CCDC47	2.69535729505488e-07	2.72503300037295e-06	-0.57567531936786
PRDX4	2.72746140891672e-07	2.75520977560793e-06	-0.566608441979803
SYNE1	2.75452988118114e-07	2.78025400321201e-06	0.332170118143301
MTX2	2.75708419137718e-07	2.78053420555652e-06	-0.316110791418348
KAT6B	2.76317990373242e-07	2.78438252180562e-06	0.457430797988079
KCNQ1OT1	2.81084095196207e-07	2.8254156828241e-06	0.743742605094004
MDM2	2.81387912295493e-07	2.82614356321123e-06	-0.308964983203531
MUC20-OT1	2.88948028427207e-07	2.89510434637777e-06	0.492389277954117
NR2F1	2.88965217246746e-07	2.89510434637777e-06	-0.510237417206762
GRWD1	2.96802772457495e-07	2.96632754502732e-06	-0.167673086789172
NDUFS8	2.98861037774444e-07	2.98201785485236e-06	-0.535258925614631
POU2F1	3.06612176175618e-07	3.0493929215251e-06	0.23186062946396
NAE1	3.08041675098635e-07	3.06111715051231e-06	-0.259613185690009
GABPB1-AS1	3.0895791648081e-07	3.06772604388629e-06	0.482626427547214
C4orf48	3.17230493592201e-07	3.14730789459102e-06	-0.720778331700934
TSPO	3.19944435122336e-07	3.17165696927686e-06	-0.340945135067164
ORMDL3	3.20622098258435e-07	3.1757969878591e-06	-0.204844290710629
COA1	3.22574836538762e-07	3.19254982062229e-06	-0.162405328170195
NAXE	3.30473143972609e-07	3.2680716658603e-06	-0.516515995357881
SPAST	3.35037531776117e-07	3.30785236506201e-06	-0.25191315272487
PDIA3	3.43389857629956e-07	3.38567716508118e-06	-0.601297425787793
SAE1	3.47118288407913e-07	3.41883520671439e-06	-0.257261394578946
RPL7L1	3.47549835304396e-07	3.42032726718178e-06	-0.583401653634584
SPOCK2	3.65921130183541e-07	3.58667316447158e-06	-0.334848296948895
BEX2	3.67011847267515e-07	3.58872353136763e-06	-0.584388242452457
DIP2A	3.66858222971635e-07	3.58872353136763e-06	0.215514845089409
NCKAP5	3.72567703027586e-07	3.63722570509665e-06	0.241885837476409
ATP1A1	3.74110455320284e-07	3.64936980097974e-06	-0.353948580083979
RBMX2	3.78402900982321e-07	3.68535456913643e-06	0.385369375289526
CSNK1A1	3.8106214620435e-07	3.70829640764441e-06	-0.221860848377035
FXR1	3.90093131497077e-07	3.77194448142839e-06	-0.251119500427935
ZNF22	3.90706147525559e-07	3.77209026065585e-06	-0.567325981111924
HSPA1B	3.91494175417134e-07	3.77671276806434e-06	0.802073172259701
CIRBP	3.91960208039201e-07	3.7782241679422e-06	-0.461412654404409
ZNF248	3.97471356962047e-07	3.8283262480895e-06	0.350558382168648
KCNQ2	4.01555267210678e-07	3.86157045546773e-06	-0.3054630914727
YWHAB	4.03341999487378e-07	3.87570089672647e-06	-0.517190844844829
ZNF521	4.14749804442486e-07	3.9665930788223e-06	0.178919352205489
PSMA3	4.1816239224516e-07	3.99610117096255e-06	-0.376389764115542
MYT1	4.22867187574098e-07	4.03790223756252e-06	0.238686899325583
TXNL1	4.34620522578706e-07	4.14042156182038e-06	-0.49477350061017
LSM12	4.4507249931595e-07	4.23668778966929e-06	-0.365505378948335
AKAP12	4.45821479119443e-07	4.24051224648424e-06	-0.347945758678769
RAD23A	4.56073223111884e-07	4.33127704033082e-06	-0.38351488527371
HLA-A	4.59043982091954e-07	4.35610268320826e-06	-0.684334616184577
MED13	4.6250766939269e-07	4.38556379370569e-06	-0.270813143750238
ATP6V1A	4.70039272772191e-07	4.4431808346492e-06	-0.233052646525729
RANBP1	4.70535139738284e-07	4.44442819924491e-06	-0.576490803429229
WDR1	4.71294505401994e-07	4.44472571001896e-06	-0.248015581016627
NSG2	4.71984688488777e-07	4.44780015471716e-06	-0.600211295419572
ZNF608	4.72546201365342e-07	4.44965825541629e-06	0.165425501431622
VTI1B	4.73602667572126e-07	4.45617055397409e-06	-0.542892826159115
TCF7L2	4.75909605063982e-07	4.46755111963598e-06	0.164109573425293
CNTN1	4.75690128530551e-07	4.46755111963598e-06	-0.514133894989602
INO80C	4.76281213584049e-07	4.46760557719047e-06	-0.172999748958297
NEU4	4.98661528163517e-07	4.65608046136165e-06	-0.728739148660512
PDPN	5.08284711338816e-07	4.74230800579141e-06	-0.348838667445068
ATCAY	5.11603528677252e-07	4.7696289280422e-06	-0.578764572189108
AF117829.1	5.21782571458961e-07	4.85341244876488e-06	0.218949005403921
RPL36	5.25749661359685e-07	4.8828749917763e-06	-0.439134727733104
PNMA1	5.30009471811862e-07	4.91496255067447e-06	-0.529095064561167
HADHA	5.31370182052737e-07	4.92010919894623e-06	-0.389820251128759
MLLT11	5.32448309963795e-07	4.92635697696047e-06	-0.377409095360341
NSF	5.34022131703782e-07	4.93717811846956e-06	-0.217457034172364
KLF3	5.41894913745289e-07	4.99483968420469e-06	-0.437355504204963
CALCOCO1	5.4343783003021e-07	5.00528372410177e-06	0.466314998443012
MRPS26	5.47530712253821e-07	5.03538598550897e-06	-0.614774491178691
ZBTB17	5.49672491999415e-07	5.04748131187132e-06	-0.164278545247471
VKORC1	5.59272842665017e-07	5.1317800356633e-06	-0.330343396944099
PCDHB15	5.60586558245007e-07	5.13611675607373e-06	-0.286459608198647
THSD7A	5.64353903825235e-07	5.16675729191724e-06	-0.23079115356751
PMVK	5.70394073952962e-07	5.21814443834271e-06	-0.428423706705282
MYO9B	5.742697763251e-07	5.24182120946072e-06	0.464626207895242
USP24	5.81831016165567e-07	5.29500909122956e-06	0.581324083119295
UGT8	5.88013153839219e-07	5.34330702964166e-06	-0.512575735576334
KHDRBS3	6.09797441128773e-07	5.5166341840783e-06	-0.425739655594126
GNAI2	6.15126268605938e-07	5.56072325572489e-06	-0.568683432290286
SNX1	6.16003335744003e-07	5.56453309130289e-06	-0.216649890396263
SNX16	6.2038760572655e-07	5.59585954855122e-06	-0.262389497142524
MEAF6	6.22116923769794e-07	5.60731659778634e-06	-0.309834881975186
TUBG2	6.28771131694886e-07	5.66311344497761e-06	-0.209818686668082
ABAT	6.3653341256723e-07	5.72458215587892e-06	-0.157002933012622
OLA1	6.37110537639099e-07	5.72555628858449e-06	-0.229363650358007
TCEA1	6.37596614923533e-07	5.7257113662214e-06	-0.487467222452448
NME3	6.43036739862009e-07	5.76723591866946e-06	-0.496528215331167
WDR33	6.59683157998127e-07	5.90667918521343e-06	-0.17338828116659
NDUFA12	6.59387906327556e-07	5.90667918521343e-06	-0.481896277655608
TRIM47	6.63789148034074e-07	5.93474148238664e-06	-0.18483284375374
CAMSAP2	6.64952718760263e-07	5.94079557733657e-06	0.252379087052316
TEK	6.68094831164417e-07	5.96450451243496e-06	-0.35579371951235
PSD	6.751641354855e-07	6.01881721655796e-06	-0.238839719894
MTURN	6.8890647931899e-07	6.13684524574969e-06	-0.152021721880931
LINC01003	6.90972477704655e-07	6.15076302493218e-06	-0.563347097025518
SNHG29	6.926024100783e-07	6.16078167100239e-06	-0.563964218254286
NT5C3A	6.93956837854594e-07	6.16833687097392e-06	-0.298231513782873
UPF3A	7.03659429989184e-07	6.25003099524211e-06	0.532408830139703
DNAJB9	7.18826603033887e-07	6.38010850498028e-06	-0.231553251531724
SF3B5	7.2643804802339e-07	6.43830760559482e-06	-0.509346873225782
KCNA5	7.42101343758608e-07	6.55809241050932e-06	-0.189292778865743
GET1	7.41642105084863e-07	6.55809241050932e-06	-0.423333480777718
ANKRD36C	7.44146278593504e-07	6.57140889404372e-06	0.503327473444332
UBXN4	7.4585628606675e-07	6.5769984272442e-06	-0.438025330369632
VWC2	7.62125764560704e-07	6.71409250771529e-06	-0.357063524148457
HIGD1A	7.64106561825615e-07	6.72336703139498e-06	-0.444752607135867
AC074032.1	7.90831104240964e-07	6.91394469277137e-06	-0.191275004132516
ACTN4	7.90860618668763e-07	6.91394469277137e-06	0.189355592157226
PGD	7.91642374311198e-07	6.91582855326371e-06	-0.174770858443757
NAA60	7.95160222224773e-07	6.94159527807802e-06	-0.23895444098732
CCDC85B	7.96678620898294e-07	6.94988285502205e-06	-0.579320981416161
EPN1	8.04515950524293e-07	7.00824058755577e-06	-0.188341645542623
MYL12B	8.0540930702461e-07	7.01102200049291e-06	-0.713378735411448
KCNJ16	8.08480293600346e-07	7.02773653077653e-06	-0.48866383314299
DDX5	8.09819552535346e-07	7.03437140477538e-06	-0.36042055912304
NRXN2	8.25535248214623e-07	7.16069743355482e-06	-0.246042686706602
ACO1	8.29450260209368e-07	7.18379910776053e-06	-0.25055591140021
SMG1	8.29963198317376e-07	7.18379910776053e-06	0.462135175359535
COX5B	8.45402141081026e-07	7.31224953896782e-06	-0.654705202840295
TMEM259	8.46682697721367e-07	7.3181428076936e-06	0.360179136421233
BLOC1S4	8.4731718546827e-07	7.31844751493916e-06	-0.223580102885564
IFIT1	8.54521754447772e-07	7.37545878944921e-06	-0.23593813806831
METTL5	8.58316978735668e-07	7.40298394159514e-06	-0.308765900590305
UGGT2	8.71172978354246e-07	7.4979813845246e-06	0.370688451080928
RAB10	8.76395869348376e-07	7.5323172078478e-06	-0.619953720284739
PDS5A	8.78794643449798e-07	7.54022455532743e-06	0.251201412043086
DYNLRB1	8.77975137357474e-07	7.54022455532743e-06	-0.654482088130797
RANBP17	9.05348206256861e-07	7.74843562930277e-06	0.207316135065178
NBEA	9.12905471827283e-07	7.80217951534402e-06	0.331622024273644
NORAD	9.24514095609359e-07	7.89586758718679e-06	-0.472501114611773
GTF2IRD2	9.29462688888526e-07	7.93258408063981e-06	0.181292263493447
DYRK4	9.3393560533814e-07	7.95963401814005e-06	-0.222404913634286
TUFM	9.333281758243e-07	7.95963401814005e-06	-0.486900665302547
PABPC1	9.34755374853908e-07	7.96106512767836e-06	0.21345814848454
DDX24	9.40137111682238e-07	7.99574829037268e-06	-0.373029755602167
DENND10	9.46337826311091e-07	8.04288369710324e-06	-0.362601557174503
PWWP2A	9.7204231229756e-07	8.24986293265469e-06	-0.155207148738816
BUD23	9.78266816058412e-07	8.29116767836321e-06	-0.357435121663829
CHCHD3	9.82994389902562e-07	8.32545803320387e-06	-0.402748139857537
PIKFYVE	9.92314341533539e-07	8.39275280688997e-06	0.235961331565041
FUBP1	1.00220472831032e-06	8.46467935467076e-06	0.447559934875097
RPL18A	1.01582319488532e-06	8.56193835689059e-06	-0.449280857069619
RNF121	1.04582950881465e-06	8.78453630753322e-06	-0.164739919343314
SNX3	1.06878011645792e-06	8.95499598944728e-06	-0.598919830902626
LITAF	1.06905626403129e-06	8.95499598944728e-06	-0.386834791316907
COL20A1	1.0912149710302e-06	9.12808797341907e-06	0.492857671129126
ADGRB3	1.11109834674038e-06	9.26901919995917e-06	0.181208435986617
EIF5A	1.1202247820233e-06	9.33240468134416e-06	-0.48374307997514
HMX1	1.13297829589965e-06	9.41937639742845e-06	-0.390094744171009
IFNAR1	1.15154496603744e-06	9.54773840476255e-06	-0.383947763900338
MGLL	1.15284023970061e-06	9.55199311225479e-06	-0.367000532235523
CDKN1B	1.15937708595486e-06	9.59964227170624e-06	-0.491466912265839
DNAJB1	1.16435009318833e-06	9.63428705156444e-06	0.770516955889377
TSPYL1	1.17105464384955e-06	9.68320268472211e-06	-0.257146571563305
C19orf53	1.19180297410632e-06	9.84143997482113e-06	-0.656985339629218
SNRPA1	1.19669937213631e-06	9.87519556209506e-06	-0.275018231284897
RPS26	1.2065835433156e-06	9.93661821612501e-06	-0.637492520112612
CCDC6	1.23952466121848e-06	1.01941513046878e-05	-0.236336094887741
TMEM134	1.24691953836264e-06	1.02480675114555e-05	-0.312384055357322
COX6C	1.26594605669288e-06	1.03904564451547e-05	-0.514946517667
PSMD7	1.27340834644939e-06	1.04376752585143e-05	-0.15767104577562
GAL3ST1	1.30106585369256e-06	1.06572215098237e-05	-0.511394989626635
HERPUD2	1.31962173082683e-06	1.07947355650288e-05	-0.153655970198555
CRMP1	1.33323141351599e-06	1.08770363225712e-05	-0.34582359305911
SGCB	1.33324517930804e-06	1.08770363225712e-05	-0.541795019626763
AP1S1	1.33119446444279e-06	1.08770363225712e-05	-0.397626495049901
FNBP1L	1.34212270437741e-06	1.09348529610149e-05	-0.167662678578672
TSC1	1.37312980760752e-06	1.11428799603393e-05	0.157682301341344
NEBL	1.37605239036042e-06	1.11517769366103e-05	-0.196606703177525
PRPF40A	1.41400074628172e-06	1.14214226946684e-05	-0.313676920381252
DNMT1	1.41971274868338e-06	1.14416086477957e-05	-0.178575047751683
VEZT	1.4426412303486e-06	1.16143555347709e-05	0.367873865515915
FBLN2	1.451604839708e-06	1.16711322629057e-05	-0.521135724272483
CBX3	1.45566274842645e-06	1.16960586490344e-05	-0.361946411031016
DSTN	1.47448383731578e-06	1.18349648068011e-05	-0.620465882895457
FSIP2	1.48867390309157e-06	1.19220815596442e-05	0.544842847583584
ATG4D	1.50706905277596e-06	1.20535915792749e-05	-0.214825622690565
LINC00342	1.50934982572627e-06	1.20639328675359e-05	0.437268818835729
RPL24	1.51747855495068e-06	1.21095188337373e-05	-0.388986419056361
PRNP	1.52063842054344e-06	1.21224262598544e-05	-0.262258653353214
CSPG4	1.52899471248848e-06	1.21810909482203e-05	-0.434039328919003
CAMK4	1.53419585675996e-06	1.21907182814635e-05	-0.195046667110423
DNAJA3	1.5335021771376e-06	1.21907182814635e-05	-0.186539306970696
PIN1	1.53691747303208e-06	1.2204403834942e-05	-0.358808120391316
FAM229B	1.60398569061013e-06	1.26957078674151e-05	-0.352778281390806
CNDP2	1.63972541374376e-06	1.29701855427802e-05	-0.183701619735438
ANKRD44	1.65170243033401e-06	1.30564671726015e-05	0.413872910308778
MRPL40	1.65366639029923e-06	1.30635366266006e-05	-0.391829243098915
PLEKHB1	1.658001928021e-06	1.30671286468387e-05	-0.272025258778793
TNRC6A	1.65838056919397e-06	1.30671286468387e-05	0.541922136512779
HDAC8	1.67987699835952e-06	1.32192898073227e-05	0.209830728694334
PDCL	1.7050590138623e-06	1.33906990365946e-05	-0.185884418279295
PHC2	1.72896878812995e-06	1.35532065529083e-05	-0.237772002342302
NDUFB3	1.77721872740306e-06	1.38957569255913e-05	-0.564144711883581
IST1	1.7830671732513e-06	1.39325651867679e-05	0.154162863484548
KLF3-AS1	1.78511547181358e-06	1.39396516990148e-05	0.234150437907984
PSMA7	1.79381730691954e-06	1.3989713134999e-05	-0.603948433561229
UBE2B	1.79847660812693e-06	1.40081599585805e-05	-0.370411448158585
NAP1L2	1.83747584355687e-06	1.42664287840814e-05	-0.225947441072485
ITGAV	1.83984909149126e-06	1.42757795135849e-05	-0.252760026679549
UBE2L3	1.87669699691637e-06	1.45253274107923e-05	-0.337058334754591
MIR99AHG	1.88151992267647e-06	1.45528833537984e-05	0.545223113835601
TPT1-AS1	1.88664252379693e-06	1.45832690779316e-05	0.318858626876406
KAT6A	1.92823454494262e-06	1.48671265766315e-05	0.32532899215381
LRCH3	1.93103754048471e-06	1.48793447835582e-05	0.380452146970062
FAM133B	1.93432418237387e-06	1.48952719037402e-05	0.429833739016138
TMED1	1.95000191164263e-06	1.49970864904858e-05	-0.272694666849417
VPS4A	1.95386747227993e-06	1.50079141125502e-05	-0.19927688759691
TGS1	1.95757084669826e-06	1.50269093342086e-05	-0.268921908946758
TM2D3	1.95939632793711e-06	1.50314744680251e-05	-0.321361617500586
MORC4	1.9729738481522e-06	1.51261328358335e-05	-0.196621916111207
PAFAH1B1	1.97860675113307e-06	1.51598019144217e-05	-0.211588314478918
MACF1	2.00557984211676e-06	1.53472096564987e-05	0.478308467718209
IDI1	2.02606904943912e-06	1.54942901069505e-05	-0.406739967008789
THRA	2.02749602159639e-06	1.54951083195276e-05	-0.464744212549534
MEG8	2.05294707655495e-06	1.56704016537285e-05	0.292884706252722
ARHGAP32	2.077298924248e-06	1.58167404999007e-05	0.235129031379413
MDH2	2.11325510022562e-06	1.60205987207048e-05	-0.617599930886872
CHPT1	2.11320084111781e-06	1.60205987207048e-05	-0.277177967788103
DESI2	2.13097311378205e-06	1.61448974184989e-05	-0.263632204471616
JAK1	2.13648482462365e-06	1.61766206838987e-05	-0.302338482130192
UBN2	2.1514985770316e-06	1.62615372622648e-05	0.235983447550386
ERGIC2	2.17789589401934e-06	1.64087862761618e-05	-0.364424694790165
ARL2BP	2.17696493947854e-06	1.64087862761618e-05	-0.480022040742468
BMERB1	2.18794204955142e-06	1.64743133484412e-05	-0.489798576423428
SEPHS2	2.18943745180434e-06	1.64754156493446e-05	-0.356055088380413
CRELD2	2.20346168144459e-06	1.6570737386381e-05	-0.358631078450685
UQCRH	2.21836217514518e-06	1.66593443569772e-05	-0.646762429967007
FKBP9	2.21933622114157e-06	1.66593443569772e-05	-0.166505096365225
TM7SF3	2.21894781512813e-06	1.66593443569772e-05	-0.390644851072451
UFC1	2.24641340381232e-06	1.68418949667034e-05	-0.473585290977942
ALDH6A1	2.24518955506309e-06	1.68418949667034e-05	-0.161796792521203
ISCA1	2.24973348040869e-06	1.68564386479947e-05	-0.262060967480501
ZNF652	2.27212973808686e-06	1.70033826539552e-05	-0.18666597448735
LHFPL3	2.32318457754064e-06	1.73535493856293e-05	-0.555485548166056
PREX2	2.33289599833243e-06	1.74154393811944e-05	-0.192849622751567
AGPAT3	2.33656448993852e-06	1.74321698934753e-05	-0.251476858818552
METTL26	2.3632712627879e-06	1.76206544154021e-05	-0.456853900713002
KANSL1	2.39718735536046e-06	1.78517372994008e-05	0.257504908998013
EI24	2.42083842001699e-06	1.8005907200772e-05	-0.325391601772178
CHL1-AS2	2.44529653719874e-06	1.81767538702424e-05	-0.335969765049898
RTCA	2.45013137729375e-06	1.82016146659906e-05	-0.206009443217072
YIF1A	2.4936670039337e-06	1.84912902969291e-05	-0.444468565419762
MED11	2.49704816679042e-06	1.85051269787691e-05	-0.2531132176105
WFDC1	2.60422808827305e-06	1.92643474512894e-05	-0.326446352223638
POU3F1	2.64232692378526e-06	1.95107247401386e-05	-0.271330186611152
LAYN	2.65373138569563e-06	1.95804349780719e-05	-0.211639017676533
PKN1	2.74290829913982e-06	2.01811468859892e-05	-0.286803558880528
CNN3	2.75461925379854e-06	2.02541631226018e-05	-0.505358933701889
FLYWCH2	2.7682617178245e-06	2.03422264499342e-05	-0.371552289990093
ECI1	2.78243111000117e-06	2.04340536057994e-05	-0.234948413976442
ANKMY2	2.82327056359595e-06	2.0721516462258e-05	-0.255388884389671
TCEAL2	2.83528780344402e-06	2.07972191852623e-05	-0.636050144684264
CYB5A	2.84375445744426e-06	2.08468026343138e-05	-0.379625347617034
BTF3	2.90845763937303e-06	2.12700557782412e-05	-0.582525132088031
CLPTM1	2.97826290682453e-06	2.17414972391201e-05	-0.362884450014314
BEX3	2.98726995579668e-06	2.17812107284447e-05	-0.434324175933837
CCNL2	3.00952360106036e-06	2.19042382239274e-05	0.409476338837522
KIF2A	3.00688900370871e-06	2.19042382239274e-05	-0.436451906821453
PCSK7	3.04076999003359e-06	2.21053118382621e-05	0.374513951679751
DIRAS1	3.04293616004791e-06	2.21078996565527e-05	-0.225777646543227
SON	3.07797359463924e-06	2.23491626107783e-05	-0.31471208328327
TMEM18	3.09934647907246e-06	2.24776238413967e-05	-0.205017644799427
CHL1	3.13924379896623e-06	2.27264875618106e-05	-0.355674085571051
MMP16	3.14153135467219e-06	2.2729574902021e-05	0.378336304325207
MBP	3.15062120146452e-06	2.27818453128988e-05	-0.211654384979583
BCKDK	3.15452944228861e-06	2.27966083305744e-05	-0.251928157507251
TMEM128	3.16343550628694e-06	2.2847449933934e-05	-0.200188494484805
MTPN	3.17967244304531e-06	2.29511463043218e-05	-0.678371740177656
CHD7	3.21881198260758e-06	2.32199354657923e-05	0.413654840627967
TMX4	3.22201173695938e-06	2.3229297133108e-05	-0.26784216554721
RPL27	3.2445921932266e-06	2.33782917143814e-05	-0.31422716785792
BIRC6	3.2501930232523e-06	2.33947485585703e-05	0.23590189171261
AL391807.1	3.26865344616366e-06	2.34962122060016e-05	0.549403056001267
AK5	3.27373979843554e-06	2.35189318578196e-05	-0.223858477891573
FAM114A2	3.31132916329584e-06	2.37749929872616e-05	-0.202041394606274
UBR4	3.33788388780912e-06	2.39375078812758e-05	0.158350639871002
KCNN2	3.37420978158106e-06	2.41653383070216e-05	-0.162206602491322
CHURC1	3.37558889312854e-06	2.41653383070216e-05	-0.364908137683904
THBS4	3.4121561785909e-06	2.43557354816661e-05	-0.328306760784631
NF1	3.42589407563404e-06	2.44395118841814e-05	0.249516171736246
CUL4B	3.51203305395688e-06	2.49956058787735e-05	0.418591453667807
TIMMDC1	3.53603100307054e-06	2.51517452769368e-05	-0.279249543089657
RPS19BP1	3.58081194639396e-06	2.54258466868078e-05	-0.485136363117338
YTHDF2	3.63899810749605e-06	2.58089918042098e-05	-0.388761198672917
TRA2A	3.66825751825306e-06	2.59863277670676e-05	0.380123610913826
NARS1	3.666217863931e-06	2.59863277670676e-05	-0.361172604411753
HM13	3.70168566090169e-06	2.6207934479184e-05	-0.339445680639029
S100A16	3.73971465029143e-06	2.64618395272359e-05	-0.733048592154106
ADAP1	3.92629289637159e-06	2.76858055100382e-05	-0.164043994149264
CALM2	3.93685041842722e-06	2.77442320601568e-05	-0.435975931671933
B3GAT3	3.95097206037487e-06	2.7827694217623e-05	-0.216273371615179
SFRP1	3.98315800916292e-06	2.8022067261467e-05	-0.310315819331686
NRXN1	3.99854155952442e-06	2.81140979081588e-05	-0.319017932209029
MRPL52	4.01853520130433e-06	2.82221796512535e-05	-0.360656510016454
SERINC1	4.07080004915337e-06	2.85400005742308e-05	-0.297555667985944
BASP1	4.08027004297351e-06	2.8589981660835e-05	-0.621596679563082
NLGN3	4.16471757499062e-06	2.91148802194393e-05	-0.535447234527373
VDAC3	4.19250101699842e-06	2.92588656689152e-05	-0.411481984122547
IFI27L1	4.23178389869534e-06	2.95161489176278e-05	-0.236930805858653
LINC00882	4.28045476399807e-06	2.98376035700201e-05	-0.181916884141399
FAM66D	4.28275764007576e-06	2.98376035700201e-05	0.328854815605188
TRIB2	4.30379625223073e-06	2.99670830265074e-05	-0.376702766239523
RPL39	4.48405078035144e-06	3.10627976065979e-05	-0.310363682072904
FBXL5	4.49538822513669e-06	3.11186727618084e-05	-0.257300070768807
RTL8A	4.49721259515204e-06	3.11186727618084e-05	-0.159383087172416
PSMB6	4.51510287191693e-06	3.12247742778717e-05	-0.636935799219796
ABHD8	4.56054435341941e-06	3.15033530476874e-05	-0.16851257758708
ZCCHC9	4.59441827468065e-06	3.17014860952965e-05	-0.186056095106712
P4HA1	4.66777776925861e-06	3.21894804607314e-05	-0.296425016831422
NUTF2	4.67598827553352e-06	3.22279033911348e-05	-0.376463571299794
NGB	4.7188322432941e-06	3.25048495134523e-05	-0.243367504109775
RNASEH2C	4.73707146139109e-06	3.26120934374123e-05	-0.298073431716849
NAPRT	4.77351236036864e-06	3.2825960843008e-05	-0.275642190395658
STMN3	4.78865085687369e-06	3.28930218869507e-05	-0.389658605821555
GALK1	4.79313868076858e-06	3.29053416010268e-05	-0.150052520921523
U2SURP	4.80427408506161e-06	3.29632580903694e-05	0.349681818674611
CASK	4.84062724996549e-06	3.31940373968717e-05	0.233937063939252
TMA7	4.84626784681693e-06	3.32140680208615e-05	-0.457846209451554
ERH	4.8896007920766e-06	3.34883858605597e-05	-0.586108835282323
FAXC	4.9047516255721e-06	3.35583930549647e-05	-0.236694573909776
CBX5	4.91567651647274e-06	3.36143097960143e-05	-0.401544935585793
ANXA5	4.95929954186679e-06	3.38647550742204e-05	-0.557848591649643
ATP1B1	5.01406445128887e-06	3.42104855550788e-05	-0.44025308821479
PPP1CB	5.03934831348242e-06	3.43637972934454e-05	-0.394059077225687
KCTD20	5.08110836917019e-06	3.45713518176465e-05	-0.301511332648312
BAMBI	5.14463746819734e-06	3.49451932141792e-05	-0.586047807696806
DIAPH1	5.16303935320817e-06	3.50461568142425e-05	0.556293350741156
GBF1	5.21604456052812e-06	3.53712116700332e-05	0.304375865428564
CDC42	5.25008228105305e-06	3.55640872336539e-05	-0.466741478233069
UQCRFS1	5.25031108509605e-06	3.55640872336539e-05	-0.628037532031319
CCNI	5.32415200585211e-06	3.60243038490148e-05	-0.458511597748063
OGA	5.36314718990987e-06	3.62680601497061e-05	0.391131221908647
NAA10	5.36797111214927e-06	3.6280592801704e-05	-0.164208923170031
THAP11	5.46400623327396e-06	3.68480994627139e-05	-0.228126983586888
APC2	5.49439244391873e-06	3.69917392048398e-05	-0.292966653974273
SPATA6	5.5399468640139e-06	3.72778903857861e-05	-0.268961487748479
EGR1	5.59565588546734e-06	3.76320183530906e-05	0.773949418734697
MAP7D1	5.61894667399348e-06	3.77263308023542e-05	-0.199762512267678
EIF4H	5.61620589215482e-06	3.77263308023542e-05	-0.463788001879611
DYNC1LI2	5.64207045467168e-06	3.78607727818161e-05	0.347759804297409
PCM1	5.65465255113977e-06	3.79243666156343e-05	0.198217374890443
UBXN1	5.67562326601446e-06	3.80441201689542e-05	-0.465094738402966
LSM4	5.76484925346533e-06	3.85786870863409e-05	-0.330503843538061
ARHGEF12	5.79765075943358e-06	3.87769489183802e-05	0.169011441085124
JMJD1C	5.81853319670363e-06	3.8874040443841e-05	0.279442914103564
TTC14	5.82807157027008e-06	3.8895212069786e-05	0.339970311726586
HSPH1	5.88455051292095e-06	3.92292660558426e-05	0.525921266216166
HSD17B12	5.89315792255605e-06	3.92652142434135e-05	-0.565896588818047
MIA3	5.94882406650217e-06	3.95772694508192e-05	-0.402350492155304
LTN1	5.97052536274605e-06	3.96724843608365e-05	0.317645690159412
MACROH2A1	6.10337224335385e-06	4.04891283042263e-05	-0.18909507039574
TIA1	6.11254736046989e-06	4.05279809519103e-05	0.428368563775315
AC026471.2	6.19577326668051e-06	4.10575034758378e-05	-0.15805343178987
LRP6	6.27210155772347e-06	4.15182527503939e-05	0.456582637097105
ATP5PB	6.28147936790748e-06	4.15578047238646e-05	-0.200549911639185
PSMB3	6.34567297940013e-06	4.19370693167824e-05	-0.446634239835846
C12orf65	6.39278592041888e-06	4.21799537796195e-05	-0.254710022935486
SDHAF1	6.39094239618538e-06	4.21799537796195e-05	-0.19188868773301
ERLEC1	6.45474559463585e-06	4.2565771029853e-05	-0.342001075898732
PCMTD2	6.50203723808439e-06	4.28313812236918e-05	0.430737803916759
ATP1B2	6.5866810098309e-06	4.33655715218678e-05	-0.262807455281242
DLC1	6.59178706553088e-06	4.33754855801021e-05	0.197505041636496
MAPK8IP1	6.59528999609019e-06	4.33754855801021e-05	-0.255770120565943
NPIPB5	6.62390097100611e-06	4.35402058982226e-05	0.206311383616022
PTS	6.67310326435597e-06	4.38164570793438e-05	-0.222181034874509
TAP1	6.71267271206082e-06	4.40254569998958e-05	-0.248381307902489
MIAT	6.83078136760477e-06	4.47555433704705e-05	0.20678321909021
SEMA5A	6.87651743644232e-06	4.49384825926476e-05	-0.261792205018599
RPL7	6.87534507060846e-06	4.49384825926476e-05	-0.603482221626595
MRPL50	6.93886869385338e-06	4.52694462382646e-05	-0.281078025912456
YAF2	6.95483813033217e-06	4.53494063458339e-05	-0.20743901402319
TOMM7	7.04826163434645e-06	4.5909556981479e-05	-0.535274535431242
RBM5	7.14927444511212e-06	4.64931250256413e-05	0.455907224825754
IARS2	7.17018508359182e-06	4.66042950643464e-05	-0.278750944308293
ATG2B	7.23775223981974e-06	4.70184404813396e-05	0.351161869584595
UBE2J1	7.39637004088089e-06	4.79978040963221e-05	-0.278846257357288
UBE2D1	7.40146917660254e-06	4.80053866456967e-05	-0.202969486805476
PTK2	7.47155599765495e-06	4.84085482224721e-05	0.255934214338449
CHD1	7.60741632231373e-06	4.91844232633232e-05	0.455060301307137
